user,date,rating,content
Lk1990,"Apr 30, 2020",9/10,"Fight Club does exactly what movies should do, blow our minds, make us ask questions of ourselves and our society, and all the while thoroughly entertain us. Edward Norton and Brad Pitt are at their very best."
shuklaprakhar,"Dec 18, 2018",10/10,"Beleive me if you want to feel this movie to the core watch it twice . It took me twice to analyse that this movie was something much more than just awesome
Brilliant acting by brad pitt maybe his best one, direction above par .
There is something much more in this movie than meets the eye .. Watch it and find for yourself"
johnnysilverhand-13047,"Oct 3, 2019",10/10,"I first saw Fight Club when I was 8 years old. I didn't understand any of it, but I liked the fighting and editing.I saw it again when I was 13 and just started seeing movies for what they were - a language. A language through which the filmmakers interpret their own views on the world. I understood more of it, especially being part of ""the middle children of history"" generation.After that, I saw it at least once per year and every single time, I realized something new or different about it, and the world itself. I grew with this movie both intellectually and spiritually.Still took me another 12 years to understand this movie is THE textbook for Jungian psychology BESIDES already being the single greatest social critique of the consumer era.It's ridiculously smart, deep, beautiful and cool. I've watched basically every movie out there, and nothing comes even close to the degree of greatness of Fight Club."
Pukeonthestreet,"Feb 11, 2020",10/10,Because you'll probably be confused the first time around. It's not a coincidence it stars some of the greatest actors of our time.
trosati-98923,"Oct 12, 2019",10/10,"So rewatchable. The acting is amazing, the story is amazing the second time you watch it, very good acting, funny as well sometimes. Great movie."
jack_o_hasanov,"Jul 28, 2021",10/10,I have no words about this film. This is masterpiece cult film.10 / 10.
grantss,"Apr 19, 2014",10/10,"Superb, and truly one of the greatest movies of all time.It starts with the screenplay. Adapted from, and very faithful to, an excellent book. The book by Chuck Palahniuk was perfect for a movie: vivid, powerful, challenging, original, unpredictable. Considering how perfectly formed the book already was, the screenplay would have been a doddle.Some very interesting themes are explored - consumerism, class warfare, multiple-personality disorder, male bonding, terrorism and anarchy - without being judgemental.Direction is spot-on. Perfect cinematography, pacing and editing. The twists and nuances of the book are captured perfectly.Edward Norton and Brad Pitt are perfectly cast as the two lead characters, and deliver in spades. Helena Bonham Carter is a strange selection to take on the role of Marla, as she tends to act in Shakespearean dramas and other period pieces. However, despite this, her performance is very convincing.An absolute classic."
sebastiandelgah,"Oct 11, 2018",10/10,"This movie is one of the greatest of all time. It is adapted from a book by Chuck Palahniuk.
This movie has very interesting themes like emasculation, violence, chaos, societal breakdown, isolation, the threat of death and consumerism.
The direction is sublime. Perfect cinematography, pacing and editing. The twists and nuances of the book are captured perfectly. Also they did a good job with the inter-cuts.
Brad Pitt and Edward Norton were the perfect choice to lead this movie.
When you are watching the movie you just are glued to your seat, that is just how good it is."
buk-3,"Oct 15, 1999",10/10,"Fight Club is one of the most unique films I have ever seen. In addition to presenting a rather fresh take on life, FC also presents its material in a fresh way. My main interest in the film is in that, in my opinion, it does not present characters for us to think about. Rather, it presents actions for us to think about. I will say that I cannot recall *ever* having been ""asked"" by a film to both suspend my disbelief the way this film asks in its third act AND at the same time come to terms with an understanding that there is no room--or need--for disbelief.Perhaps these comments will not make sense to the average movie goer who will dismiss this film--and, unfortunately, its premise--as another hollywood flick filled with gratuitous violence. I'd go as far as to say that this film is not about violence. It is about choices. It is about activity. It is about lethargy. It is about waking up and realizing that at some point in the past we've gone to the toilet and thrown up our dreams without even realizing that society has stuck its fingers down our throat.I would argue that anyone caught, at some point in their lives, between a rock and a hard place--anyone who has reached bottom on a mental level--anyone who has uttered to themselves ""Wait, this isn't right. I would not do/say/feel what it is that I just did/said/felt... I do not like this. I must change before I am forever stuck being the person that I am not."" These people, they will know what I'm talking about. These people will not only recognize the similarities between Edward Norton's character and themselves--they will be uncomfortably familiar with him. These people will appreciate Fight Club for what it is: a wake up call that we are not alone.As David Berman once said: ""I'm afraid I've got more in common with who I was than who I am becoming."" If this sentence makes any sense to you, go see Fight Club. You won't regret it.L."
Ruskington,"Aug 26, 2020",7/10,"I'm not sure if it's just the fact that Ed Norton really grates on me in this film, but I never really bought into the idea of Fight Club being some kind of cultural phenomenon. Yes it's an innovative story, told via a strong script, engaging characters and intense cinematography. But is it really worthy of such high praise? Personally, I find it starts to fall apart halfway through and actually becomes quite tedious towards the end. Everything just becomes a little bit childish and contrived as the story loses touch with its base elements and the rage against the machine vibe takes over. I have huge respect for the way this film was made but, much like The Matrix, I feel like people attach way more importance to this movie than it deserves."
family9101,"Sep 2, 2025",4/10,"Fight Club is a film that many have elevated to cult status, but for us it provokes more irritation than admiration. At its core, it's a story about a group of people who, instead of finding healthy ways to deal with their inner crises, plunge headlong into self-destruction. They methodically hurt themselves and everyone around them, while the film tries to present this as some profound philosophy of freedom and meaning.In the end, there's no real depth-only the illusion of it. On the surface, everything looks stylish: slick visuals, a charismatic Brad Pitt, a moody atmosphere. But that's just the packaging. The content boils down to glorifying a masochistic, antisocial lifestyle. We're asked to admire people who mistake real rebellion for tearing everything apart, including themselves.What's especially amusing is that this movie is often called a ""man's film."" In reality, it's more like a boy's fantasy of masculinity, where chaos and violence are mistaken for strength. There's nothing genuinely mature here-only the romanticizing of fists and destruction.And if this film feels important to anyone, it's really closer to a teenage rite of passage: that first rush of ""freedom"" when everything seems allowed, when blood and chaos feel like proof of power. But with age, it becomes painfully clear there's no real idea behind it, no resolution-just empty bravado.The worst part is that many genuinely treat Fight Club as an ""icon of a generation."" For us, it's more like a manifesto for people chasing meaning in chaos, though in reality there's no meaning, no answers, no solid philosophy-only emptiness dressed up in pseudo-wisdom. And that's the real danger of the film: it looks intelligent, but underneath it's nothing more than a glossy wrapper around senseless self-destruction.We honestly don't understand why this film resonates with so many. Maybe it's the romanticized rebellion, maybe the illusion of depth-but in practice it feels like an overrated mess that works better as a collection of edgy quotes than as a complete story.Once, my husband gave it a 6/10. After rewatching it together, we both agreed it only gets worse with time. A fair score now is no higher than 4/10. And even that feels generous, considering the movie essentially sells a flashy but utterly useless set of ideas."
richardjohndecker,"Dec 26, 2021",9/10,"Fight club is not at all what I expected, but I was surprisingly ecstatic about what the movie was. A terrifically made thriller that builds suspence and keeps you invested throughout the entirety of the film. Be warned the film is incredible through the first watch and provides a different perspective the second time."
angryleprechaun,"Jul 10, 2021",10/10,"The movie is phenomenal. I liked every single actor, the story was great and had some plot twists. It kept me engaged thoroughly and I was never bored. I only watched it for first time in my life a month ago, and I suggest you to do the same if you haven't!"
