user,date,rating,content
venividiamavi-v,"Aug 7, 2019",10/10,"This movie, and trilogy in general, is a cinematic (and literary) masterpiece, and simply refuses to get old. I love this movie so much it's become a tradition to watch the Lord of the Rings series at least once a year! It's just as good as Christmas"
jamiedphilips,"Dec 23, 2015",10/10,"I've just re-watched The Lord of the Rings trilogy for the 1000th time tonight... nearly 15 years since the Fellowship of the Rings was released... I still haven't seen a movie that's better, nor close, to any of these three films. The casting is perfection as well as the incredible acting by everyone in the movie. I can still watch these movies back to back and not get bored. They are a light to this world and wouldn't be the same without them.I miss the good old LOTR's days. The best movies ever created. The Return of the King was the best way to end a thrilling journey through middle earth!"
diffguy,"Nov 2, 2020",10/10,The greatest tragedy of the human race is that they will never make a better movie than Return of the King.
OttoVonB,"Nov 22, 2006",10/10,"All the threads of Tolkien's magnum opus come together in the most elegant of fashions in the final part of Peter Jackson's adaptation. Humanity makes a last stand at Minas Tirith, the Hobbits travel through Mordor, our heroes try to by time for Frodo to complete his mission and the Evil Sauron gets tired of the whole game and lashes out with all his might and fury.""Return of the King"" is 4 hours of payoff, a third act in a gigantic epic rather than a mere film of its own. As such it is intensely dramatic and dynamic and you can very much sense that though peter Jackson spared no effort on the previous episodes, this is clearly his favorite. the film floats by at a thunderous pace, taking us through unforgettable moments such as the battle of Minas Tirith itself, a marvel of seamless animation and epic film-making, it demands to be seen, as it has too many jaw-dropping moments to choose from. The quieter character moments keep gaining in potency and the full weight of the stakes and their heartbreaking consequences is never in doubt.The cast of these films have played their parts to perfection and again Jackson deserves overall credit for choosing actors that so perfectly match Tlolkien's creations: Ian McKellen and Christopher Lee are their own usually excellent selves, and the hobbits remain endearing, but of all the uniformly great cast, the true standouts are Viggo Mortensen and David Wenham as the tragic Faramir, whose relationship with his brutish father is the most traumatic of the film. Jackson pushes them even further by having them sing at a few key moments (a practice employed to powerful effect by Tolkien in the books), a daring undertaking that works wonders. And though he may offer one ending too many, he does have the decency to show off each surviving character with the appropriate screen time and respect.Now that the trilogy is complete, it can be viewed as one big film, as it should be. After 8 years, Jackson has done the impossible: he has taken Tolkien's huge legend and made films that stand on their own and have revolutionized film-making, setting the new benchmark for cinematic epics. Changes have been made to Tolkien's source novels, but they make for better, more fluid films, more faithful in spirit to Tolkien's myth than anyone had the right to hope for.A masterpiece, whether as part of a bigger whole or on its own. Well deserving of all the high praise thrown at it, and then some..."
auuwws,"Sep 28, 2020",9/10,Best movie in the trilogy and sealed in the best possible way
terrylarosa,"Feb 11, 2022",10/10,"Nothing even comes close and I may well not see it personally topped. Every single scene is magnificent. The acting is superb as is the direction, script, hauntingly beautiful music, cinematography and the incredible battles; especially the hour long battle on the Pellenor Fields and Minas Tirith. The characters
are some of the greatest ever created and to root for. The movie is simply perfection from beginning to end and the 4 hour version is just as majestic. There's not a single negative thing I can say about a movie that deserves all it's nominated Oscars. My family and I watched it 4 times in its first 12 days of release. A joyous experience every time. Magnificent!!!!!!"
0U,"Feb 15, 2020",10/10,"Wonderful on every level. Love the characters and special effects. One of the biggest, most massive battle scenes ever put on the silver screen. A great end to a monumental epic."
TheLittleSongbird,"Mar 9, 2011",10/10,"I admit it, I love all three Lord of the Rings films. People may say Return of the King is the best of the trilogy, some may say it is the worst. I personally think Two Towers is the best for its scope and better exploration of some of the characters, but while it is still great Return of the King is better than Fellowship of the Ring.My only slight disappointment is the ending, it does feel overlong and bloated for me, almost as if there was more than one ending filmed. That said, what does make the ending at least watchable for me is the way it is shot, the marvellous score and the performance of Gollum.Despite this minor discrepancy, Return of the King is extremely good and in my view one of the better Best Picture winners last decade. Peter Jackson's direction is very impressive here, and the scope is massive and just dazzling to watch. All three films of the trilogy are very well made, but Return of the King defines the term epic. The cinematography is mind-blowing, the scenery is superb, the costumes and make-up are well tailored, the effects are superb and don't distract too much and the lighting is authentic.The score is phenomenal. Fellowship of the Ring had some ethereal, rousing, haunting and charming themes, whereas Two Towers was somewhat darker and more complex. Return of the King merges these together and the result is a perfect mixture of charm, darkness, etherality and complexity. The story is compelling with themes of friendship, strength and loyalty, the screenplay is well-written and literate and while the film is very long the three hours or so fly by seamlessly. The characters are engaging, Aragorn is even more interesting here than he is in the previous films while Gollum continues to steal every scene he appears in.The acting is very good. Orlando Bloom(who I can find dashing yet uncharismatic and bland) and John Rhys-Davies are given less to do but do carry their parts very well, and Elijah Wood is likable enough. Sean Astin captures Sam perfectly and provides the heart of the picture, and Viggo Mortenssen is at his charismatic best here. Ian McKellen is perfectly cast, while the design of Gollum is still superb and Andy Serkis is equally phenomenal. I was slightly disappointed by the lack of any Sarauman, but I was more than I was satisfied with the final result.All in all, an outstanding entry to a great trilogy. 10/10 Bethany Cox"
Derek237,"Mar 16, 2005",10/10,"Obviously, I'm aware of the fact that the Lord of the Rings trilogy is actually one giant movie, but since it was released in parts, that's how I'm judging them. The Return Of The King is the final chapter, and since it is the climax and resolution of the epic journey, it has a little more intensity and urgency than the previous installments.At this point everyone has come to know and love all of the characters, and the stakes have become tremendously high. Kingdoms are at their knees, and the only two characters who can save the day are getting weaker and weaker. The tension was very high in this episode and I can honestly say that out of all 3 this was the only one that had me on the edge of my seat. There were many memorable scenes (one of my favourites including the part with the giant spider)that made this the classic that it is sure to stay for decades to come.This is the longest of the series, mostly because of the ending that seems to last a while. This was a good ending, and I can see why Frodo did what he did. He, and us the audience, have gone through an incredible ordeal and I think we needed that 20 minute linger. When the battle is over, and the celebrations have ended, there is a sad emptiness felt. The films spanned over 3 years, there have been the extended cuts of course, but after that, it's all over. Peter Jackson gave us an ending that was both appropriate and admirable.These were some amazing movies and this one in particular is the best, in my opinion. As whole, the Lord Of The Rings is a phenomenon. An absolute phenomenon. Much more than just movies. They have a universal appeal and have touched the hearts and imaginations of millions. I'm one of them.Sorry if I'm being all fanboyish and kissing this movie's ass, but I really admire it. It may not be among my personal favourites but generally this seems to be the movie event of the century. There will never be another Lord of the Rings film, and that's a bit depressing.My rating: 10/10"
danlongino,"Dec 16, 2003",N/A,"Saying that this film starts where `Two Towers' left off is somewhat misleading, for the film starts a great distance from the walls of Helm's Deep. `Return of the King' opens with a flashback of Smeagol (Andy Serkis) obtaining the one ring of power and an origin of his deterioration into the creature Gollum. This opening recaptures an emphasis that was somewhat lost within the epic battles of `Two Towers,' at that's the ring. The first installment, `The Fellowship of the Ring,' provided heaps of exposition on the ring's importance and influence, and in `Return of the King,' we see it pay off, big time.After the armies of Isengard have been defeated due to an allegiance between Theoden (Bernard Hill), the king of Rohan, and the elves, the main threat to middle earth is now concentrated in the kingdom of Mordor, controlled by the dark lord Sauron. Sauron has turned his eye towards the realm of Gondor, the last free kingdom of men, and the wizard Gandalf (Ian McKellan) must warn Denethor (John Noble), Steward of Gondor of the impending attack, while Aragorn (Viggo Mortenson), heir to the throne of Gondor, and Theoden gather men to aid against the armies of Mordor. The dark lord Sauron needs only to regain the one ring of power to conquer all of middle earth, and two hobbits, Frodo (Elijah Wood) the ring-bearer and Sam (Sean Astin), must continue their journey, directed by Gollum, to Mount Doom, the only place where the ring can be destroyed. Got all that? If not, you need to bone up on your `Lord of the Rings' before expecting to follow this film.Since all three epics were filmed simultaneously, each individually has the feel of being part of a larger picture - except for this one. `The Return of the King' is just too big, the most epic of a set of epic films. Now that director Peter Jackson has brilliantly constructed the characters and plotlines throughout the first two films, he puts them to use.All of the characters have their best moments within this film. The pair of mischievous hobbits, Merry (Dominic Monaghan) and Pippin (Billy Boyd), are no longer the tree ornaments they were from `Two Towers,' but are split-up, and take their characters in completely new directions. Aragorn, played with an unmatched sense of honor by Viggo Mortenson, is about to meet his destiny as the future king of all men, while Andy Serkis continues his expert portrayal of Gollum (Serkis' provided not only the voice of Gollum, but also assisted during production by acting out the scenes of the computer-generated character with his fellow actors).However, the real acting triumph of the film is Elijah Wood as Frodo Baggins. He continues his descent into corruption with an incredible talent that many could not pull off. Wood's performance is so critical to the film because it determines the ring's power to corrupt, which, needless to say, is absolute.The first two films established Jackson as an incredible visionary, shooting vast landscapes from his native New Zealand. With `Return of the King,' Jackson really gets a chance to show off. With, hands down, the most beautiful visuals of the trilogy, Jackson makes `Return of the King' a gorgeous feast for the eyes, while never resorting to McG level over-the-topness. Jackson stays very grounded in his characters, not letting the effects tell the story, but only assist the wonderful dialogue and characters. Think of `Return' as a mix of `Fellowship' and `Two Towers,' with enough action and character development worthy of ending a film event of this magnitude.The bottom line, fans of the films will not be disappointed. Hardcore Tolkien lovers might be upset by plot changes and interpretations made by Jackson and the other writers, however, it is unrealistic to expect a completely true adaptation of the novels, being that film is an entirely different medium. Despite the alterations, Jackson consistently stays true to the major themes and ideas from the original text, while adding some of the finest filmmaking ever put to screen. `The Lord of the Rings: The Return of the King' is one of the most finely tuned and cinematically perfect films ever made. Not only the best of the trilogy, but a crowning achievement in epic filmmaking."
