user,date,rating,content
xiaoli7377,"Jul 29, 2022",9/10,"I loved this movie, it's terrific. Edward Norton is great here, all the acting performances are good. A very important social message.I would have given it a 10 if it were longer. I wish there were more scenes of his thought process of leaving the skinhead movement, and more scenes of him bonding with his little brother (Edward Furlong) and slowly getting him to rework his worldview and frame of reference as well. The ending is also a little abrupt.I just wish for more of the film. Nothing wrong with what we got. It's already a phenomenal work of art that I implore every person of every race to watch. Obviously the subject matter is skinheads, but the theme of de-radicalizing your brain is universal and is much needed in today's world."
DanielStephens1988,"Oct 22, 2019",9/10,"The tragedy of evil is that in trying to stop it, you create it. So if you want to stop doing evil actions, you also have to stop seeing evil because to see evil you must project evil... therefore, you create evil. If you genuinely want to be moral, you got to make a counterintuitive move of giving up all morality. All of your moral rules give them all away. Only then you will truly be moral but if you go around touting your morality, and telling people how moral you are and how immoral they are, that immediately tells that you're not embodying your morality. A genuinely moral person would never do that because true morality is not based on rules, it's not a self-image that you adopt, it's not a list of 10 commandments that you follow. When you think you're so righteous and so moral, you will go and kill people in the name of your morality which is precisely what creates evil."
behbehseta,"Aug 6, 2019",10/10,"I give this movie a 10 because1) Edward Norton was the meaning of masterful acting, you could just look at his eyes and understand every little pain he felt and caused. His smile and manner switching before and after was so distinguishing that if you did not speak English you could just follow him.2) cinematography : not only the black and white phase was amazing some other shots was masterful3) the cause , I watched this movie in 2019 and it is as important and as relevant as it was 21 years ago"
jmchnwth,"Jan 7, 2006",10/10,"This is a fantastic movie because no matter what side you're on in life, this movie shows them all, good and bad, right or wrong. I also agree with the point in the movie that proves that people can change for the better and straighten things out in their head to do the right things in life. Yes, things in our world have changed, some for the good, some for the bad, but just because you might not agree with some of it, doesn't mean you can play God and try to make things ""your way"" and this shows exactly what happens when you try. This movie talks about all walks of life and the struggles we all have in what beliefs are right and wrong. Yes this movie is brutal and violent, but also truthful to the past and unfortunately still sometimes the present. This movie is about race, but not only 1 race is singled out and fed to the dogs, they all are. So, go into this movie with an open mind and your mind will come out full."
exa56,"Jan 26, 2006",10/10,"I have been wanting to see this movie for a long time, since my English teacher mentioned it in our class in grade ten. Gosh I wished I wouldn't have waited all this time to finally watch it, although maybe it's a good thing cause I would have probably been a little bit more traumatized at 14... This movie is exceptional!!! Makes u think, makes you frustrated, makes you wanna scream and even makes you cry! Edward Norton is just phenomenal playing the role of a freak skin head and even more so playing this skin head who finally realizes how stupid he was and tries to protect his younger brother. Edward Furlong also does an amazing job!!! This film is moving in so many ways...I can't even describe how real and heartfelt it felt. I definitely think Edward Norton should have won the Oscar for his performance, cause he was absolutely terrific! I can't get why they didn't gave it to him... This movie will surely stay on my mind for a while now... just thinking that some place in the world things like that still happen...it crushes my heart. This is a wonderful movie that every single person should see at least once in his life... Watch American History X, it totally worth it!"
alexkolokotronis,"Feb 1, 2009",10/10,"American History X is a movie of its own. It has a little bit of everything in the way it touches you. This of course making it a very though provoking film. There isn't a genre you can place this film in because it is a not a crime story, action or even a simple drama instead it is a humanistic thriller. What it is about, is the battle over ourselves.Who better than to display these wild but common complexities within people than Edward Norton. The range he shows here is astounding in only his fifth movie. Norton plays Derek Vinyard, a skin head that realizes through cruel yet necessary events in his life that he has gone down the wrong path. When he comes out of jail he attempts to stop his brother played Edward Furlong from going down the same road he had done. Through all his efforts though some things just prove to be inevitable. Avery Brooks also gives a great performance as Derek Vinyard's former teacher and now principal of his former school. His words may not be of the most inspiring but his actions and messages sent across are subtle yet strong and to the point.Norton's performance though wasn't just about range but exploring different dimensions of life. Whether it proved to be psychological, social or even political on a certain level. It is a transforming performance revealing something mind blowing and eye opening. That we, and this includes anyone, can take a devastating turn in life no matter how intelligent we are or thoughtful. That the person that determines the outcome of your life is yourself whether it is good or bad. Norton's realizations aren't through teachings such as the ones that got him in jail but they are through the events in the time he spent in jail. He saw the truth for himself realizing then what is false and what is real.The screenplay written by David McKenna is about as versatile as the performance Norton gives. Not only because of the Derek Vinyard character but because of the characters involved in his life. For example the root of his evil did not come from the murder of his father but rather his father himself. Through just a conversation at breakfast did his negative thoughts get really embedded eventually then leading to them dramatically taking over his mind and way of life. Only when his father got killed did these negative thoughts seem justified. The way this screenplay and direction was able to display this message in just a plethora of other underlying tones was spectacular.What makes this movie great though is that you can truly find yourself in the messages delivered. As much as the main character might not seem relevant or connected to many people it his emotions and functioning of his mind that all of us are able to connect with. Yet what makes a movie great is not simply the message or messages sent across but how powerfully they are delivered. American History X delivers its multiple and intertwining messages about as powerfully as I've seen from a film."
Boba_Fett1138,"Jul 19, 2005",10/10,"I was expecting a kind of a moralistic movie with an overly present, almost preaching like message. The movie however turned out to be extremely powerful mainly due to the professionalism it was made with.The movie its story is told 'beautifuly' in black & white and color. The quite original directing from Tony Kaye gives the movie a nice visual style and certain atmosphere. The story itself isn't that complicated or extremely original on its own and perhaps at most points even predictable but the way the story is told is phenomenal. This is not a movie with an happy ending or a movie that provides a solution to the racial discrimination problems. It shows what is NOT the solution to the problems and that everything that is occurring is like a vicious circle. The movie does not give a hopeful message but instead shows the dangers and pain you're causing to yourself and your close environment when you're thinking as a white supremacist.As an anti Neo-Nazi movie this movie works really powerful. I think that its a really good and important thing that this movie is often shown in classrooms.Edward Norton is truly fantastic in his role. He is very well believable as a Neo-Nazi as well as the reformed person he later turns into in the movie. It's almost like he's playing 2 different characters and he does that so extremely well. Also really good was Edward Furlong who we all long had not seen in a big production. Furlong and Norton are both acting well together in their scene's are highly believable as two brothers.Also surprising good was the musical score by Anne Dudley who had already won an Oscar for ""The Full Monty"", the year before.This was a movie that surprisingly impressed me. As a movie its extremely powerful and important.10/10http://bobafett1138.blogspot.com/"
jerry_bear33,"Apr 2, 2000",N/A,"A good friend of mine suggested this film, and I really didnt know what to expect going in, but after this film was over, I sat in stunned silence. I knew that racism was horrible, but I found through this film that it does not come without a terrible price..the loss of love, friends, family...and the realization that everything that you believed to be true isnt always the way things are. Edward Norton's performance takes the viewer through this journey, and its not a pretty one. He goes from an bright young man, to a vengeful bigot, to a remorseful excon with a brothers life in jeopardy, and you feel as though you are looking in on someones life in the course of 2 hrs. All of the acting in this film is first rate, and the ending wasnt quite as predictable as others might have you believe...it is quite shocking, as is much of the film. It causes quite a debate on the way people view others whos skin color is not the same. As Dr. King said, judge me not on the color of my skin, but on the content of my character. I live with racism, because I am a black man living in America...it exists, but if we educate ourselves like the main character in AHX, it wont stay around for much longer. Hopefully it wont be too late, as it was for him. Peace and Love, JB33  Rating 5 stars"
kylopod,"Mar 13, 2006",7/10,"The concept of a reformed neo-Nazi is so intriguing that it's a wonder there haven't been more movies on this topic. Once you see ""American History X,"" however, you will understand why. The movie's racial themes are provocative and unsettling, far outside the comfort zone of the average viewer, and the movie additionally has the challenging task of explaining how a violent criminal changed his ways. Does the movie convincingly explain that transition? Not entirely.It's an engrossing movie, nonetheless. It uses a device more common in literature than in the movies: inter-cutting between several story-lines. First we see Derek (Ed Norton) as a free man, newly released from prison, and having developed a conscience. Then we see earlier points in his life when he was a white supremacist, and finally the prison experience that changed him. The non-chronological approach is very effective, making the movie about as engaging as any thriller, even though the plot itself offers few surprises. Had the film followed a more conventional timeline, we'd have quickly grown impatient waiting for plot developments that were inevitable. With the way it's structured, our focus is on the process more than the outcome: How did a bright kid like Derek become a racist? And what turned him around?The movie takes great pains to show how articulate the younger Derek is when he justifies his hatred of blacks by citing the statistics of black crime. (His more personal motive is that blacks murdered his father.) His arguments hit upon common politically conservative themes as he finds fault with affirmative action, glorification of criminals like Rodney King, and liberals who blame (white) society for the problems facing blacks. But Derek takes this reasoning a step further and argues that blacks have a ""racial commitment to crime."" Of course, by taking that step, he undermines his own arguments. For example, how does his harping about ""personal responsibility"" square with his belief in judging people for factors beyond their control, like their race? Responsibility requires choice. If race were the reason for black crime, then black criminals would be morally blameless. But no character points out such contradictions in Derek's views. When he debates a liberal teacher played by Elliot Gould, the gentle Gould character acts like a milquetoast, unable to provide a strong rebuttal. It's a powerful scene, and more than plausible: as in real life, people aren't always prepared with eloquent answers, even when confronted by someone with indefensible views.Still, it's disconcerting that the film never fully addresses the ""intellectual"" side of his bigotry. The main impetus for Derek's change is internal: once he learns to respect himself, he starts respecting others--a nice thought, no doubt, but I'm not sure it would be a strong enough fulcrum for change in this character's racial views. Although some would assume that Derek is too intelligent to remain racist, I would assume he's too intelligent not to come up with yet more rationalizations.There are other factors at work, too, including his treatment by white inmates and his befriending of a charming black inmate (Guy Torry). But all this seems to provide, at most, an emotional response to the earlier scenes. The movie made me realize how much the public attitude toward race has changed since the late 1960s, when optimistic films like ""Guess Who's Coming to Dinner"" confronted racism by creating immensely likable African-American characters and ignoring any other social and cultural tensions that might pose a barrier to interracial relationships. In AHX, almost all the black characters are gang members and criminals, and there seems to be an underlying cynicism in the film's reluctance to provide a clear-cut refutation to Derek's right-wing arguments. Implicitly, the movie argues that there's a cycle of hatred going on between white and black gangs, and that the white racists aren't solely to blame for this situation. Aside from his relationship with Dr. Sweeney (Avery Brooks) and his prison friend, the basis for Derek's turnaround is largely negative: he realizes that he's no better than the black outlaws he so despises. That isn't exactly the most inspiring message about race relations.My main reason for wanting to watch this movie in the first place was to understand better how an extremist hatemonger could change. But that turns out to be the least convincing aspect of the film. The root of the problem probably lies in the conception. The filmmakers started with the intelligent skinhead character, then they thought, ""What sorts of events will lead this character to transform?"" That's why the conclusion feels just a tad contrived. It's a good film, overall, but ironically where it's weak is in the very area that makes the story the most interesting."
Movie_Buff_Brad,"Jul 16, 2007",10/10,"One of the reasons I like the film is that the racism isn't shoved down your throat. It's subtle and believable. There's no characters standing around screaming about ""Those goddamn Mexicans, I don't want THEM changing my locks so THEY can rob the place with their little essays!"", right in front of them.The acting is great all around, and Edward Norton gives one of the best performances of all time. I can't believe he didn't win best actor. While I haven't seen Benji's performance, I doubt he was half as good as Norton. The film is also highly inspirational and moving.How is it that this wasn't even nominated for best picture, while Crash was AND won? Crazy.This should be shown in schools."
