user,date,rating,content
0U,"Feb 15, 2020",8/10,"There isn't too much in the way of suspense or surprises when it comes to the story, but there are some shocking moments and funny lines in this epic finale. Again, like many of the best Marvel films, the holes and flaws are covered up with humor and fan service, making everything okay. That being said, I did prefer Infinity War to this film, which really misses the leads of the other Marvel franchises that were ""snapped"" out. Overall, however, there are only a few ways you can wrap up the main story of the MCU, and this was a solid direction."
aryonda,"Apr 30, 2019",7/10,"I cried and laughed and blah, blah, blah. CGI was great, but I can't get past all the subtext to create plot rules and then completley blow them put of the water. I can think of about 5 minutes of scenes and a slightly different way to handle the last moments of the battle that would have covered those holes. I can't believe no one said ""Hang on a minute. This wont work."""
ritchiep-56574,"Apr 26, 2019",10/10,"First review from me. This film deserves it. A superhero film, marvel or not, does not have the right to send me on the emotional rollercoaster that End Game did. It has no right to do what it did, paying tribute to 10 years of films whilst changing the rules as to what a superhero film should be.I laughed, lots.
I cried, lots.
I cheered (quietly and internally of course), lots
I even punched the air in a ""go on!"" during one sceneI can honestly say, no film has ever moved me like that. Hours later, my heart was still pounding, the adrenaline still flowing from this epic piece of film making.Made by fans, for fans. Are there flaws? Yes. If you over think the story of course there is. But it works. It flows. It fits.Go with it. Enjoy the ride.Soak up every second, it doesn't feel like 3 hours, it feels like a flow of story reaching a conclusion that will shock and move you.I have nothing else to say.10/10. Well done Russo brothers. Well done!Fans! Assemble!"
davyjones-636363,"Nov 26, 2021",10/10,"This film is an emotional rollercoaster with some of the coolest superhero plot lines ever drawn up. It's straight up the most epic Marvel film that will probably ever be created. I don't see how Marvel could ever top this, but getting to see these characters all together at least one last time was a reward all on its own."
eandros-77451,"Apr 26, 2019",10/10,"Thank you Marvel, End Game is an ending that give me speechless."
dhiraj-yahoo,"May 8, 2019",10/10,"After watching Infinity war, I was looking forward to much more this time, still a perfect ending."
miniminnie-23063,"Sep 25, 2021",10/10,As always avengers didn't disappoint even with a few loops or inconsistencies. Hope marvel does more movies about some characters from avengers.
larshoeijmans,"Apr 24, 2019",10/10,"If you're going to watch this movie, avoid any spoilers, even spoiler free reviews.
Which is why I'm not going to say anything about the movie. Not even my opinion. All I'm going to say is:The crowd applauded 3 times during the movie, and stood up to clap their hands after. This I have never witnessed in a Dutch cinema. Dutch crowds aren't usually passionate about this. I checked the row where I was sitting, and people were crying. After the movie, I was seeing people with smudged mascara. That's all I have to say about the movie."
ahmetkozan,"Apr 25, 2019",10/10,"After Avengers Infinity War, we waited for the Avengers Endgame. We wondered how the story would go on, how our heroes would turn back, what would be the end of Thanos. Many theories related to this have been put forward. Avengers Endgame was undoubtedly the most anticipated film of recent years. Normally, the higher the expectation, the higher the probability of disappointment. But this is not the case for Endgame. Whatever you're expecting, you find much more in the film. This means that the biggest concern about the film has disappeared.On the other hand, another comparison comes up. Is Endgame more successful than Infinity War? We can comfortably say it Avengers Infinity War is just the beginning of the story. Endgame was the finale of the story. So we shouldn't think of these two films as two separate stories. There is only one story divided into two parts.Avengers Endgame is, above all, a great homage to the ten-year history of the Marvel Cinematic Universe. The story highlights the original Avengers team. Iron Man, Captain America, Thor, Hulk, Black Widow and Hawkeye are at the center of events. No character comes in front of them. Of course there are many characters that play an important role in the story outside the original Avengers team. Everyone's concern was that Captain Marvel, who was included in the Marvel world, overshadowed other heroes. We can say that this certainly did not happen. What is important in this struggle is not how strong you are, but how good you are. This comes to the fore in all areas. It gives good message about being a hero and a family.Of course, Avengers Endgame has some critical aspects. For example, is the three-hour period necessary in terms of the story? It can be discussed. The head of the story moves much slower than the rest. It also drags the heroes into an emotional predicament. Then the tempo is rising and the heavy scenes we are watching are getting more meaningful. The last 45 minutes of the movie is fully action packed. But the last 45 minutes goes so fast that you don't even realize it. Action and battle scenes are really successful. There is not even a slight distress about visual effects. There are also slight logic errors in the film, but in general the story is so successful that these details become meaningless and insignificant after a certain point.Lastly, Avengers Endgame doesn't have a movie end scene. Because after the film's final, there is no need for another scene. The Marvel legend Stan Lee appears with a small stage. But this is the last surprise scene in the Marvel Cinematic Universe. Moreover, there is no clue about Marvel's future. This makes us wonder more about Spider-Man: Far from Home. 10/10"
CriticalThinking2,"Apr 30, 2019",6/10,"After Infinity War I had huge expectations. Unfortunately I think it doesn't follow the comic book at all because they wanted some kind of closure of the story.
I saw a lot of 10 star reviews and I cannot believe the majority of people like this movie more than Infinity War.
I'm not saying it wasn't entertainment to watch but the feeling is that all heroes were forced to fit in a movie paying a big price to the story.
There are moments in the movie where the rules from all other Marvel movies are broken and characters which were build over hours of screen time were reduced in order to make space for others.
The story is average at best with big flaws."
