user,date,rating,content
Bored_Dragon,"Mar 3, 2018",8/10,"Placed in futuristic Britain, this movie tells a story about dictatorship and the man who became symbol of it's downfall. People from many, not to say majority, countries in today's world can easily identify with the characters. Great adaptation of DC comic and always gladly seen Natalie Portman.8/10"
benxrichardson,"Nov 17, 2020",9/10,"This is a very unique film. Watching it again 15 years later, it's amazing how much closer we are to this totalitarian future. A must see."
planktonrules,"Nov 16, 2019",9/10,"DC Comics has a rather poor reputation lately. Despite having some great superheroes, the films based on their characters often have sucked. However, one of the best and most worthwhile films based on their comics is WELL worth seeing...""V for Vendetta"".The story is placed in a dystopian future. According to this future, the United States has been torn apart by civil war and disasters. And, the United Kingdom has gone from a constitutional monarchy to a repressive fascist dictatorship. But the government is far more evil than just repressing free speech. It seems that much of the chaos that led to this government was actually created by the man who now is in charge. To create a climate of fear and chaos, the government has created fake terrorists...and used the deaths of 10s of thousands of Brits as an excuse to control the country with an iron fist.The only hope Britain has is a weird nehilistic superhero, V. V (Hugo Weaving) is determined to bring down the government and give the country back to the people. But how? And what part does Evey (Natalie Portman) play in all this? See the film.This is a very exciting and intelligent film. It definitely kept my interest...much of it because the whole thing (aside from the near indestructable anti-hero) seemed possible! Well worth seeing and exceptionally well made.By the way, if you like this film, try the 1960s Italian film ""Danger: Diabolik"". Both have very, very similar themes and both are wonderful movies."
paxatron,"Mar 8, 2006",N/A,"I was a fan of the ""V for Vendetta"" graphic novel, and Alan Moore disinheriting the film was a bit discouraging. But he's always been a little crazy. The film version is everything I could have possibly hoped for - gripping, chilling, intense, exciting, heartbreaking. It gets Moore's music if not his exact words; elements are slightly different, subplots removed. But the idea - as V himself would be so proud to say - remains the same.The plot is surprisingly complex and nuanced, and I don't want to give anything more away than the previews already have. Suffice it to say that a masked anarchist (voiced by Hugo Weaving) must save a young woman (Natalie Portman) during his attempt to expose corruption in the government. Weaving is perfectly cast, using his formidable physicality and imposing voice to give gravitas to the insanity of the character. Portman has gone from child to teen star and is finally emerging as a talented, adult actress following her Oscar-nominated turn in ""Closer"". Here, she gives her best performance to date as the orphan Evey. John Hurt is characteristically impressive as the enigmatic government leader, and Stephen Rea gives a wonderful supporting turn as the police inspector charged with finding V - before it's too late.The Wachowski Brothers' former protégé, James McTiegue, takes on the directing duties here and helms an enormously impressive first feature, using every trick in the book in a manner reminiscent of his mentors' breakout hit ""The Matrix"". Unlike ""The Matrix"", McTiegue allows the story to be more of a focus than the action, and as a result the film is a tense and emotional thriller, with outbursts of spectacularly filmed and choreographed action. Showing more maturity and restraint than the Wachowskis, McTiegue doesn't show off, and his trickery isn't self conscious. When slow-motion overtakes a late action sequence, it seems as natural as breathing. The late cinematographer Adrian Biddle (the film is dedicated to his memory) does an outstanding job, Oscar-nominated Dario Marianelli's score is a fantastic accompaniment to the piece, and the visual effects are astonishing, terrifying, and deeply moving, especially in the climatic moments in Trafalgar Square.With solid acting, great action, and fantastic technical wizardry, it sounds just like another ""Matrix""-style ripoff. But the biggest difference in ""V"" is that it is a story of real ideas - not a fantastic, science fiction creation, but a genuine examination of the human condition. The power of fear takes center stage here - the fear of war, of disease, of famine. Fear is a basic human nature, and has been exploited as a weapon - a method of control - for centuries. And for those who would use it, a masked man waits in the shadows to carry out your sentence. The verdict? Vengeance. ""V for Vendetta"" is a must-see.10/10"
beschuitfluiter,"Nov 14, 2021",10/10,"Here we are, 2021, almost 2022Do I even need to explain why this movie is of the most importance?Watch itUnderstand itKnow how a fascist state is born, nurtured, and risesAnd now look aroundYes, you may thank me later, if it is still allowed by then."
Sicaa369,"Dec 8, 2020",10/10,"First, I have to give credit and praise the team behind this film, for releasing a movie so politicly powerful and sharing a strong message how ""we"", as ""we"" the people living in our country shouldn't be afraid of our governments 4/5 years after 9/11 and during the massive political protests in many countries around the world.It is sad to think that 15 years later in this rough, chaotic 2020, when I saw this movie for the first time, I realized that my countries government isn't far away of being like the government presented as a villain in a fictional, sci-fi, DC made film based on a graphic novel. Hope that in the future things will change for the better, but we should not stand low and keep on fighting.The movies writing and characters have so much emotion, care and love put into them. The plot and the story are powerful, heartwarming yet entertaining. Action is well filmed and exciting. And the acting is just, WoW! Hugo Weaving kills it as V, and Natalie Portman's character Evie's growth through the story from beginning to end was so well done that id had me tearing up!In my opinion, a MUST WATCH! Honestly my favorite DC movie ( yes, love it more than the Dark Knight ) and one of my top 5 favorite movies.A perfect 10/10 from me."
atzimo,"Mar 19, 2006",10/10,"I am speechless. I just came back from the theatre, where I watched 'V for Vendetta'. There are three main elements in the movie and it excels on all three of them.First off the dialogues and script. Intense, witty, honest but not patronising, intelligent but not pretentious. That's the first level at which the movie surprises you. You don't except such high level of script from an action movie. But it is slowly revealed to the audience that V for Vendetta is not just an action movie. The story is filled with current events and has a definite strong political sense.Secondly Hugo Weaving's performance. It is definitely what grabs you from the start. He delivers some of the hardest lines with incredible charisma. His performance shines throughout the movie and honestly he sounds as good as any of the best actors out there. He should be nominated for an academy award.Finally the visual part. Incredible, yet no ""Matrix"" effects used. Everything looks beautiful, dark yet vibrant. The cinematography is top notch. The final battle scene brought tears to my eyes.Do not miss 'V for Vendetta'. It's one of the best movies of all time, an eternal classic.10/10"
0U,"Feb 11, 2020",10/10,"Some of the action might be a bit choppy, but V for Vendetta is extremely entertaining. Its great visual effects and Hugo Weaving's iconic portrayal of ""V"" is more than enough to satisfy even the strictest of viewers. There is also a great message about rising up against political propaganda within its great style and environment. Another great film from the Wachowski's is now on your hands."
BrunoRatesTheMovies,"Mar 27, 2022",7/10,"While the Visuals look dated, the Vibe is Very current. The parallels in this Version of reality is ominously similar to our own 2020. Viral disease, politicising Vaccines, at least this pulls the Veil on what a true fascist totalitarian regime is like along with government control media."
barcmeister4958,"Dec 14, 2020",8/10,"We haven't watched this movie before and it has been out for 15 years. It seemed a tad too cartoonish in the first few minutes so we gave up on it when we first tried to watch many years ago. I am glad we gave it another view tonight-it could be a movie about the events happening today and so very realistic it is frightening.
It has a good storyline and the acting is well done. More importantly is the message it carries and we should all take that message seriously if we don't want to end up living in a country governed by martial law, fear and loss of freedom."
saint_barbie,"Mar 27, 2006",1/10,"*** CONTAINS MILD SPOILERS ***Alan Moore's graphic novel V for Vendetta is an elegant, thought-provoking and complex exploration of the meaning of freedom and the politics of protest. The Wachowski Brothers and James McTeigue have somehow reduced this to a film that pretty much says 'Whoa, dude! Terrorists ROCK!!!111!'It's hard to imagine how anyone who is a fan of the book could have produced this film. The novel is clever where the film is dumb, engaging where the film is boring, and subtle where the film simply blows stuff up. Where Moore's V is erudite and sophisticated, the best McTeigue's V can manage is a big speech of words mostly beginning with the letter 'V'.Principally to blame for this must be the screenplay, which is full of unwieldy clunking additions which are supposed to make you think REAL HARD YOU GUYS about how this is LIKE RELLEVUNT to NOW. The screenplay takes a piece which is about Thatcherite Britain and tries to use it to bang home a message about George Bush's USA. So, instead of Moore's extreme conservative regime, we are presented with a 'British' government of the religious right, which seeks to ban homosexuality and Islam in the name of Christianity. Anyone who is actually British will find this confusing and nonsensical, as there is no popular religious right in Britain. And Americanisms like 'lever' (pronounced 'levver' rather than 'leever') and 'elevator' don't help.Still, no one could really have expected the Wachowskis to produce a subtle or clever screenplay. But you might reasonably expect that this would be a super-stylish, high-action thriller. It isn't. The production design is sloppy - we're expected to believe that, thirty or forty years into the future, people are wearing exactly the same clothes and using exactly the same technology as they are now, with the sole exception of a little red bleepy machine which doesn't seem to have a function but might perhaps be a dictaphone. And, as for your high-octane thrills, well... don't get your hopes up. The action moves at around a quarter of the pace of the Matrix, and fight scenes are few and far between. In the climactic fight at the end, wherein V slays a whole troop of men, the film's signature visual effect finally kicks in: and it's... *drumroll*... knives leaving vapour trails. Wooooo. No need to bring a spare pair of pants to the cinema. Bullet time, it ain't.There are many problems with this film: poor editing, appalling performances, the pointless addition of a love story. But the main crime is undoubtedly the sheer stupidity that the Wachowskis have brought to the table. Moore's novel deliberately does not end with firm conclusions, but asks you to consider relative evils: the government is obviously oppressive and fascist, but V is no less totalitarian in his own convictions. When he blows up symbols of democracy and justice like the OId Bailey, murders those who don't agree with him, or tortures Evie to 're-educate her', he becomes more and more like the government he despises.In the film, this duality is forgotten, and V is presented as a straightforward hero. The conclusion, therefore, is that terrorism works, terrorism is good, and the ends always justify the means. The film of V for Vendetta misses the principal point of the novel, and ends up being offensive as well as boring and rubbish. Read the book, please, but don't waste your time watching this. And let's pray they never make Watchmen."
divinethomas,"Feb 14, 2006",10/10,"""Remember, remember, the fifth of November, gunpowder treason and plot. I see no reason why the gunpowder treason should ever be forgot.""I've never read the graphic novel, but I don't think you need to read it to appreciate the movie. I saw the film last night at it's World Premiere at the Berlin International Film festival. Though it became a little weighty in the middle (one part seemed to drag a little) other than that it was a great experience. The story was so topical that I got seriously emotional during a lot of parts. Weaving did an excellent job with the mysterious title character ""V"", creating a poetic, intelligent, and compassionate yet ruthless character. Portman always seems to surprise me, except with her Star Wars character. She portrays tremendous emotional range and transforms completely throughout the movie. This is one of those movies that really sticks in your head long after you watch it though... and it continues to stir and grow."
GreenPlastikMan,"Feb 26, 2006",9/10,"There are some that will, upon seeing this film, say that it was akin to Andrew Lloyd Weber attempting to make a political statement: overly dramatic. These people would be well served to remember that the symbol of drama is a mask, which certainly begs one important question- Why, if you are so put off by an overtly dramatic motion picture, would you choose to see a movie that stars as the (anti)hero a man in a mask? I just saw this film at an advanced screening and I must say it is nothing short of uniquely brilliant. Entertaining from the start, V manages to combine a strong socio-political message in a compact and highly intense experience. Infused with issues and concepts that pervade in the global political climate of our times, this movie is endowed with a tremendous timely relevance that belies its trappings as a mere action adventure.The acting, the cinematography, the effects, and the general vision of this film all lead me to believe that it will likely receive a cult following. It is only my hope that the message of this film will come to summarize the history of our future ascendancy to true liberty.Ask not what your country can do for you, but what you can do for your country. In the meantime, go see this movie."
Xstal,"Nov 15, 2022",9/10,"A masked messiah seeks to topple fascist rule, despotic government's so brutal and so cruel, all diversity has gone, being different is now wrong, poor Britannia is no longer calm and cool. The police have spies and cameras everywhere, their eyes and ears observe the wires, seize and snare, but disguises cause surprises, hero V knifes, Fawkes and prises, to derail those, that sit in the top chairs. Removing dread, concern and fear is the key, which V does tormentingly to friend Evey, enables her to have the power, as the clock counts down the hour, to raze a tomb that sets the shackled people free.A fantastic piece of storytelling with outstanding performances all round."
juan-davis,"Mar 17, 2022",9/10,"Remember, remember...A movie that share too many similarities with our current era.The casting was perfect, the execution was immaculate, the cinematography is beautiful, the acting is top notch and the writing awesome.It's a very powerful film that everyone should watchThis movie became one of my top tens since the first time I watched it back in '06."
claudio_carvalho,"Aug 12, 2006",10/10,"In a near future, a totalitarian state is ruling England. On November, 5th, a man self-calling V (Hugo Weaving) explodes a symbolic monument and starts fighting for freedom using terrorist technique. He also rescues Evey Hammond (Natalie Portman) from the claws of the abusive secret police and later she becomes her allied. The man in charge of the investigation, Inspector Eric Finch (Stephen Rea), discloses the truth about his leaders while chasing V.""V for Vendetta"" is in my opinion the best action movie of the year. The story, about a totalitarian state that uses fear and terror to win the elections and dominate the population, inclusive forging terrorist attacks, is much updated. There are many excellent lines in this Orwellian story, but I would like to highlight the following ones: ""People should not be afraid of their governments; governments should be afraid of their people""; and ""Ideas are bulletproof"". The awesome Pyotr Ilyich Tchaikovsky's ""1812 Overture"" fits amazingly perfect to both scenes of explosion. ""V for Vendetta"" is not only a brilliant tale of revenge as the name suggests, but mostly a magnificent message and hymn of freedom. This is a movie that deserves to be watched many times as a lesson of freedom and citizenship. My vote is ten.Title (Brazil): ""V de Vingança"" (""V for Vendetta"")"
cosmic_quest,"Mar 28, 2006",N/A,"'V for Vendetta' will no doubt be remembered as being one of the most well-produced films of this decade for its powerful script, strong character depictions and the sheer excellence in terms of quality. Loosely based on the DC Comic, the film is set in a totalitarian Britain where the BNP-like government who run the country with an iron fist that they make Thatcher's Tories look positively warm and trustworthy. Then emerges a vigilante in the form of V, a man deformed by fire and the governmental experiments that have given him enhanced strength, who is determined to free the UK from dictatorship by blowing up the Houses of Parliament. Evey is the young woman who is unwittingly embroiled in his plot and soon understands what just it is that motivates V so.The acting in 'V for Vendetta' was top-notch and, along with the well-written script and apt soundtrack, gave the film the essence to engage the audience and make them feel-- for better or worse-- for these characters. Although her accent was wobbly in places, Natalie Portman delivered a strong performance as Evey, depicting the character's growing love for V and the realisation that the time for her to fight has arrived. Stephen Rea also deserves a mention, as the detective who begins to grasp just how corrupt the government he has supported really is, as does Stephen Fry who proves he can do much more than play bumbling characters in his performance as Deitrich, a protester who hasn't quite grasped just how far the government will go to shut their opponents up. John Hurt's Chancellor Sutler was very terrifying as the dictator who couldn't give a toss about his people so long as he remained in total power. However, above all, it was Hugo Weaving's absolutely brilliant depiction of the lead character V who dominates. Without ever seeing his facial expression, he exudes the pragmatism, charisma and intelligence of the character with a twist of revenge-driven madness.Entertainment-wise, the film doesn't fail with it's apt soundtrack and well choreographed fight scenes that do remind you that this was based on a comic book. Yet 'V for Vendetta' maintains the ability to leave the audience shaken and chilled at the thought of how easily a Western country can be ensnared by tyranny when a corrupt government is allowed too much power and goes too far. The elements dealt with are all the more disturbing with the state of the world today. I imagine it will touch a deeper cord with Britons like myself (it would have been interesting to see more on how Scotland, Wales and Northern Ireland had fared in this new world though) as it is so rare that a Hollywood film is set in the UK. It's always simpler to pretend these things could never happen here so it is a sharp shock to see such a dark future located in familiar surroundings of home.I highly recommend this film to all as it will leave you both entertained and pondering matters raised in the storyline long after the credits have rolled up."
LordBlacklist,"Mar 25, 2006",10/10,"...I am well aware that my summary line invites several retorts, and given the nature of my comment those retorts may very well be resoundingly, unanimously negative. If I say ""This is one of the Best films I have ever seen..."" One would think the immediate response would be, ""Then you must not have seen many films in your time, dear boy."" Butoh I have, and it has been far too long since there has been something up on that screen in the darkened theater that I enter to leave this boring, monotonous existence that had the capacity to inspire. To see the possibilities of what might be, what could never be, and what could happen if the leaders of the world keep things going in the directions that they are headed. V For Vendetta is just a film, yes? But it is also a wake up call of which there are not enough in this time we live in. It speaks directly to the hardship that we endure but seldom take notice of because we are distracted by things that do not matter...upon leaving the theater I saw people, teenagers mostly, the very people who should be pro-actively questioning the methodical erosion of this thing called government in the modern age, react with complete apathy. Most try so hard to be so outwardly different from the rest that they do not realize that in doing this they become just like everyone else; oblivious. We as a society do not want to see films like this, we do not want to acknowledge the atrocities going on in the world, all we want to do is play our video games, watch reality television, spend our money on clothes, jewelry, entertainment. Things that for all intents and purposes we do not need. These are the distractions that keep society from pondering in the wee hours of the night what they can do to prevent true injustice. The evils committed by those that govern are far worse than any fiction the cinema can dazzle us with these days. Yes this is a truly great film and one that I will cherish for a long time. I can only hope that its message finds a wide audience that is open to seeing things from another perspective, in a uniquely human light. In the end that is what the film is about...being human. Having the capacity to choose weather or not to recognize the evils of society and take a stand to make things better than they are. The film of course takes this idea to extremes but for the viewing public dramatic examples are needed to awake them from this artificially induced state of being we call existence and say, ""I see there is wrong, and it is my duty as a human being to do what I can to make it right."" To the makers of this unique and wonderful film, I salute you."
jon-smartty,"Mar 26, 2007",6/10,"V for Vendetta was a weak attempt at political commentary and a simplistic illustration of revolution. I couldn't help but laugh at the ending with the fireworks and people. I think I'm going to make a movie that harps on peoples ignorance and emotions. I'm going to fill it with images of death for shock factor, make knives fly in slow motion (instead of bullets like they did in the matrix) because I can't think of anything original, and make my protagonist hero/terrorist speak so ""eloquently"" so that the movie seems smart because no one can understand the alliteration blather coming from behind that mask. The one thing I was impressed by was Hugo Weaving's ability to recite his lines. Natalie Portman was garbage as always. Characters: all 1-dimensional. The action was generic and predictable. When it comes to IMDb ratings, some people jump to say that this is ""the worst movie ever"" and give it one star. That is silly as anyone with a brain can see that there is a tremendous difference between it and ""SuperBabies: Baby Geniuses"" which holds a bottom spot on this site. However, it is not even close to worthy of a top 250 berth. 6/10"
Papppy,"Nov 10, 2020",8/10,Watching this in 2020 is eerily identical to current events. Perhaps this was a blueprint or a warning?A great film but a little bit too close to home.
Psychedelic095,"Mar 29, 2022",10/10,People should not be afraid of their governments. Governments should be afraid of their people. And ideas are bulletproof. Each of us is free from the moment we are born.
wadetonywilson,"May 31, 2021",10/10,A Must see. A real eye opener if you live in a world like today.
wasi_ahmed666,"Aug 18, 2024",10/10,"I watched the movie when it came out. Now after all these years in 2024, watching the same revolution happening in my country Bangladesh. Our generation has done this revolution against our dictator leader after, a rather realistic portrayal of the storyline. Thousands have been killed in my country including choldren, mostly students and common people. The students lead the revolution, went through torture and pain, but never gave up. This is easily on the most inspirational movies I have seen in my life, and after the recent events I can connect to it more intensely. People should not be afraid of their government, government should be afraid of their people!"
invalidcastoperation,"Aug 28, 2024",10/10,"The movie's depiction of government control through constant surveillance and censorship reflects the increasing anxiety over privacy in modern Europe, where citizens are increasingly monitored by state and corporate entities. The use of mass media in the film to manipulate and control public opinion parallels concerns over misinformation and media bias in today's world.Does this ring any bell? The fact that the story happens in the UK just make it more crazy given the leftist repression that the population is now suffering from.It turned in to a documentary, but I hope it inspires people because ""People shouldn't be afraid of their government. Governments should be afraid of their people."""
