user,date,rating,content
hitchcockthelegend,"Aug 26, 2010",9/10,"Reservoir Dogs is the debut of director and writer Quentin Tarantino. It stars Harvey Keitel, Steve Buscemi, Tim Roth, Michael Madsen, Chris Penn, and Lawrence Tierney. Tarantino has a minor role, as does criminal-turned-author Eddie Bunker.It feels a bit silly to write it now, but there was a time when Reservoir Dogs barely made a ripple in the cinema loving world; in America that is. Upon its release in the States it was moderately successful and comfortably made back its $1.2 million budget. However, upon hitting the British shores it was a big hit and grossed nearly £6.5 million and then Pulp Fiction exploded on the world in 94 and Reservoir Dogs got reappraised in its home country. The rest as they say is history.Tarantino, the most enthusiastic of film fans, was once a video store clerk in Redondo Beach. There he dreamed of making his own movies and planned to make Reservoir Dogs with his friends on a relatively small budget. As luck would have it, Keitel got hold of the script and wanted in. With his name attached, and using his contacts, a serious budget was raised and so the Dogs were set loose. At the time of its popularity, Tarantino had to guardedly fend off accusations of plagiarism and a charge of just hacking from older classic heist movies. His argument was that he was making his own homage to the heist caper, but even so, the fact remains that Reservoir Dogs is spliced from The Killing, Kansas City Confidential, The Big Combo, The Taking Of Pelham One Two Three and we can definitely throw in The Asphalt Jungle as well.Yet Reservoir Dogs is still extraordinarily fresh and vibrant, raising the bar for crime movies in the modern era. Tarantino of course has since gone on to prove his worth with other projects, so in truth his homage movie was merely the foot in the door for the talented son of Knoxville, Tennessee. In terms of its dialogue, tho, and its gleeful use of ""ultra-violence,"" it has few peers. From any decade. It also helps considerably that Tarantino has assembled a quality cast to make his non-linear classic shine. Keitel is a given, but Roth is exceptional, as too is Buscemi, while Madsen is frighteningly convincing as psycho for hire Mr. Blonde. Then there's the 70s soundtrack, a vital part of the narrative as we hear the dulcet tones of Steven Wright Djing on K-Billy's Super Sounds of the Seventies. If you have not seen the film yet? Then I promise you will remember Stealers Wheel-Stuck in the Middle for the rest of your cinema loving days.And that's the thing with Reservoir Dogs, it's crammed packed full of memorable things. A quip, a bang, a song or the WTF ending, as homages go; it's one of the very best. 9/10"
AlsExGal,"Jan 18, 2021",8/10,"... because the first time around I was somewhat disappointed. This was actually a commercial hit for Tarantino , and that usually means something that is appreciated on the first view.It is great nonlinear storytelling. You first meet these guys in a diner having breakfast. And you learn lots about their characters just from this very mundane setting and some arguing about the philosophy of tipping. And you wonder why they are wearing suits and thin lapels with white shirts and skinny ties, like they borrowed the Beatles' 1964 wardrobe. It is never explained. And there is all of this 70s music, again, never explained.Storywise it has been done a hundred times, maybe more. A heist gone wrong. But the gimmick is, you never SEE the heist. Most of the time I like for movie makers to show me not tell me, but this works brilliantly. You see this gang of people who do not know each other talk about the heist beforehand. You see the aftermath of the heist. You see the descriptions of the heist between this band of criminals not exactly matching up. And all of the scenes are mixed up chronologically. Where it shines is the crazy dialogue that happens between these hooligans. Their banter is ludicrous, villainous, and totally engaging. It's like Diner meets Dillinger.And speaking of Dillinger, a really great touch is having Lawrence Tierney in a supporting role as Joe, mastermind of the heist. Tierney was an actual star of film noirs in the 1940s, and he lost that career because in real life he was somebody who would probably have been quite at home with the characters in this film. He got into lots of bar fights and altercations with the police to the point that no studio wanted to deal with him anymore.I'd highly recommend this one, but you must pay attention to get the most out of it."
TBJCSKCNRRQTreviews,"May 31, 2006",8/10,"After watching this half a dozen times with a biased, anti-Tarantino, ""what the heck is so great about this guy, anyway"" view(which, as most anyone watching any film with that view and a fair bit of self-knowledge will tell you, is a rather fruitless practice in pointlessness... if you've decided you're not going to like it, there's very little reason to think that you will, no matter how good it is; you need an open mind), I finally decided to give it a fair hearing... and I saw it for what it is. An unusual film, at least for its time. A stylish film full of cool dialog, cinematography, editing and music. The whole thing comes together perfectly and is very short of creating a sublime film experience. The plot is excellently written and told. The pace is perfect. I wasn't bored for a second, nor did I ever really want it to move faster or slower. The cinematography is magnificent, and incredibly well-integrated. Pans, dolly trips and, lest we forget, the stationary shots... all perfectly used. Very stylized. The acting is top-notch all-round. With most of the cast being name actors, this is no surprise, but they really do shine. Madsen, Buscemi, Keitel, Roth... all incredible. The one role that had less than good... well, let's be honest, it had rather awful acting. I'm speaking, of course, of Tarantino's character. Now, don't get me wrong; in From Dusk Till Dawn, this man did great. But just about any other time I've seen him act, he just doesn't seem to have the first clue. Being a film-maker myself(albeit on somewhat of a smaller scale than Quentin), I can relate to wanting to cast yourself in a role... but sometimes, you just need to face up to the facts, and admit it if you can't act. Still, that is a minor complaint. Another one might be that there are at least two fairly big characters that seem completely and entirely expendable... they had no real role in the action and could very, very easily have been cut with no real loss to the overall product. I won't name them here, but anyone who's seen the film will know who I'm talking about. All the characters, however, are well-written and their actions credible. Tarantino knows his stuff when it comes to writing... something that also shows in the dialog, which, although somewhat drawn-out at times, is exceptional. Well-delivered, too. When it comes to direction, he shows how talented he is, as well. The film is very well put together. The editing is great, with the non-linear time-line telling the story far better than a ""regular"" film ever could. One of the many Tarantino-fans, in fact, the very person who originally talked me into watching this film, once told me that he had heard of someone editing films with such time-lines - this, Pulp Fiction, Memento, etc. - so that their time-lines were perfectly linear. I'm sorry, I entirely respect their right to do such a thing... and I won't claim that their doing so has less artistic value than the original films in any way... but I refuse to watch that. A big part of this being so well-told lies in the time-line. Also, I'm a firm believer of watching something the way the makers intended it. Don't edit, don't censor, don't make your own version and pass it off as anything but just that... your own version, and not the original. Sorry, rant over. Finally, I just need to comment on the music... the soundtrack of this is just great. Tarantino collected so many amazing 70's tunes for this film and used them great. All in all, just a really, really good film. Very little keeps this from being a perfect ten, most of which I've covered here. I recommend this to anyone who can stomach the violence and who likes their films with a side of style. 8/10"
Anonymous_Maxine,"Aug 18, 2000",10/10,"Reservoir Dogs is a testament to the idea that ""less is more."" This doesn't apply to the violence, the film is extremely violent from beginning to end, but the details of the botched diamond heist, which the entire film is based on, are conveyed only in the dialogue, except for one scene where Mr. Pink (Steve Buscemi) recalls his escape. The whole film takes place after the failed robbery is over, and the mystery that unfolds among the criminal participants is amazing to watch.This is not a normal crime film. The thing that really sets Reservoir Dogs apart from all of the others is that it is PURE. When you look at the screen, you're looking at reality. There are no Hollywood actors, there's no make-up to make them look pretty, there's little to no comic relief, and most important of all, there's no goofy romantic subplot clumsily thrown in, a detrimental trademark of so many action films, as well as  virtually all Jerry Bruckheimer films. Instead of all of that garbage, Tarantino decided to just present the film as simply and straightforwardly as possible, and by doing that he makes it seem that you're really looking at a bunch of criminals trying to figure out what to do after a suspiciously failed robbery.Even though most of the actors were known at the time this film was made, the film was delivered in such a way that you don't see the actors at all, you only see the brutal characters that they portray. It is genuinely frightening to imagine being in the same room with any of them, and this is a quality that is rarely achieved in any kind of film.Make no mistake, Reservoir Dogs is among the most violent films ever made, and some scenes are really painful to watch, but the way that reality is captured is something that justifies the violent excesses in this film. The violence is never glorified, nor is the criminal lifestyle. When films are overly violent, they usually get branded as such, but despite the extreme violence, Reservoir Dogs still manages to deliver an important overall message about the consequences of your actions. It remains high on the growing list of Tarantino's classic films, and it will not be soon forgotten."
jeleach,"Sep 5, 2002",N/A,"From the opening moments of ""Reservoir Dogs"" you sense that you are watching a different kind of crime drama.  The style and dialog of this picture bestows a level of intelligence upon it's characters that defies the reality of their chosen profession.  Having said that,this movie is absolutely riveting in it's movements from the ordinary, to the grim, to the horrific aspects of a career criminal.  Quintin Tarantino has written a tale of an almost corporate order to constructing a crime gang.  The delight is in meeting these characters one by one.  The particular crime is no more crucial to the film than a 7-11 stick-up.  The crux of the movie is the portrayal of the rainbow of characters who find themselves involved in a life of crime.  Much has been made of the violence in the movie, but it only serves to point out that all men are different......even the crooked.  The director has included a number of very memorable scenes.  This is not a linear film.  The movie works more as a series of set pieces that weave together a story that is not as important as the individual parts that you have the pleasure of observing.  This movie may take more than one viewing to truly appreciate."
ronnay_barkay,"Jul 15, 2005",10/10,"The first time I saw Reservoir Dogs, I was about 15, it had been banned in my country, and I heard it was extremely voilent. Naturally I did everything in my power to get my paws on a copy, and when I finally did see it, I was disappointed. I was just sitting there saying ""Wheres all the violence"", Anyway, I watched it till the end, and then I watched it again, and since then it has just grew on me.This is one of the movies I don't get bored watching time and time again. I still watch it at least once a year, because its not the kind of movie you watch to unwind or to pass the time. You simply watch it for the sheer quality and originality of the movie. The one liners are classic: ""Are you gonna bark all day..."", ""I'll make you my dog's bitch"". Mr.Blonde is totally believable as a psycho. I mean who stops to get fries and soda just after committing a robbery? The fact that everything is ludicrous, but you don't know this because these guys, and the way they talk is so impossibly cool that you just accept it. This movie is all about the dialog. The violence is used sparingly, and to better effect. The way the film is edited is genius. Its almost like you forget the whole movie after you watch it, and the next time you watch it, there's a whole scene that you forgot was there. The storyline is unpredictable and thrilling. This is better that Pulp Fiction and in my opinion definitely Tarintino's best movie. I didn't care much for the ""Kill Bill"" movies, but who cares, I'm not reviewing them.If you haven't seen Reservoir Dogs, just rent it, buy it or steal it right now."
mrmoustache0420,"Jul 17, 2002",10/10,"This is without a doubt one of the best movies I've ever seen and definately deserves its position on the Top 250. It's an acquired taste, but if you've been desensitised to violence (as i have), then you will want to watch this again from the minute it ends. Every single actor was perfectly fitted for its character. Steve Buscemi as the squirrely Mr. Pink, Harvey Keitel as the veteran Mr. White, and of course, Michael Madsen as the phsycotic Mr. Blonde. The list goes on and on.Some people said that the violence was unnecessary and didn't move the plot forward as it did with Pulp Fiction. I agree, but the violence was used to develop the character's personalities. It showed their disregard for human life and that our anti-heros saw killing a cop as being as stepping on a cockroach .I urge future viewers of this movie not to instantly compare it to Pulp Fiction and enjoy it as it's own film. An interesting thrill-ride crime drama from beginning to end, I give this film *****/*****"
brandonennals,"Dec 17, 2004",10/10,"I watched this movie for the first time without knowing what the movie was about. I remember hearing about how cool this movie was and I saw people wearing shirts and listening to the soundtrack, but I had never seen it. So when it first came out on DVD, I bought it without ever watching it before. In Tarantino I trust. For good reason. This is a classic movie, a throwback. A movie about a jewel heist gone wrong and the consequences of working with strangers. This flick has a great cast, great script, and flawless direction. Taratino films are great because they stress the story more than anything else. In all of his movies, the script is strong enough to carry the movie. Now add good over the top acting and you have a hit. The realism of this movie is what grabs you. You really feel like you are in that abandoned warehouse. If felt privileged to have bought such a movie without watching it first. An instant classic. I love this movie!"
Xstal,"Oct 16, 2022",7/10,"Mr Blonde has quite a nasty disposition, always eager to assist in a transition, from alive to being dead, he likes to cut and instil dread, a psychopathic, murdering, clinician. Mr Pink is quite uptight most all the time, as for tipping, wouldn't even leave a dime, continually he frets, he's quite feeble and quite wet, doesn't trust another soul when doing crime. Mr White can be quite tough but can be kind, not afraid to let you know what's on his mind, he can be the voice of reason, tries to add to the cohesion, though his finger's on the trigger and always primed.Several colourfully named rogues regroup after a failed heist and leave you wondering why Mr Orange wasn't called Mr Blood Orange."
SeminolePhenom,"Oct 7, 2005",10/10,"Four of six ruthless criminals await for their boss at an abandoned warehouse. After finding the diamond heist that they had all teamed up to accomplish was a trap, they realize that one of them is a police informant.The movie is told through a series of flashbacks from each of the criminals. I have never seen this done so breathtakingly. ""Dogs"" is an absolute masterpiece. It may not be Tarantino's best but is definitely one of the greatest movies of all time. There is absolutely nothing between the satirical writing or the hard-to-watch murders that could possibly make the movie any more perfect. Overall, the movie is absolutely incredible and I do not wish to say anymore to give away any sense of the ending.I highly recommend this movie."
