user,date,rating,content
kbowes-23399,"Sep 23, 2018",8/10,"A very cinematically beautiful film with characters you just fall in love with. I won't lie, the plot is very hard to follow. If you've read the book, you can tell that miyazaki focused less on following the plot, more on making the film beautiful to watch, and as a result we are left with a story that has huge chunks missing and frankly doesn't make a lot of sense in places. But I'm not mad, because it is very, very beautiful to watch."
whitetigah,"Sep 6, 2004",9/10,"(first of all: sorry if my English is not the best out there, but it's not my native language)I was lucky enough to see the world premiere (at Venice Film Festival, September 5, 2004).Not only the art and animation is breathtaking (with almost no CGI), but the story is also above Miyazaki standards.The characters are wonderful, each one with his (or her) own personality. Among them the best is for sure Calcifer, the Fire Demon, who is actually an almost all-powerful being, but is often underestimated by the other characters (""If you don't obey, I'll pour water on you!"").The music is one of the best parts of the movie. Even if you don't notice it, it is always there, always conveying the right feeling.Bottom line: this is an excellent movie. If you liked other movies by Miyazaki (such as Mononoke Hime, Spirited Away, Laputa Castle in the Sky...) you cannot miss it."
surenm,"Mar 20, 2005",10/10,"I think this is possibly Miyazaki's most intriguing movie. All of his other films are very linear and even though their highly varied worlds may be visually stunning and highly creative, I feel the dreamy world of Howls Moving Castle is by far the most captivating, bizarre, and imaginative of all the worlds Miyazaki has ever envisioned.What I love about this movie is that it's highly emotional without a great deal of logic or plot or story to get in the way. In this way the film is simple, pure, and extremely beautiful. It is as if the characters go from one emotion to the next, in a world that is as random as one's own dreams. Some people have complained about the lack of plot or story or serious character development, but even though the characters are fairly static, their emotions and the physical changes they undergo as they go through these emotions brings out a higher truth that is seldom given such artistic and natural freedom.I think this is a very smart movie in many subtle ways and it's one that I look forward to watching again on the big screen and then on DVD. Although it flirts from theme to theme to theme with a kind of animated attention deficit disorder, the landscapes and utter unabated surrealism left me stunned and never bored.Also, from a quizzical character design perspective, Howl is certainly one of if not the most beautiful characters that Miyazaki has ever created. Howl is an interesting departure from Miyazaki's more classical wabi-sabi anime style that most of his heroes and heroines are drawn in as Howl is definitely a very contemporary bishonen.If you're looking for quaint settings, dynamic characters and a very involving character or plot driven story, you're not going to necessarily find them here, but you will find an equally stunning and pleasing movie if you let yourself go and enjoy this passionate, heartfelt and surreal Miyazaki dream."
soanim8ed,"Jun 6, 2005",10/10,"Howl's Moving Castle is as marvelous and magical as Miyazaki's other great work. Something in Disney's advertising or the description I read gave the false impression that it was going to be sub-standard work meaning it was still going to be better than anything DreamWorks Animation was doing (Madagascar was sooo pedestrian).While not as awe-inspiring as Spirited Away or action-packed as Mononoke, it does work on the level of Kiki's Delivery Service as a girl is forced to be better than she thinks she can be (well, that's not a big surprise, that's all his films). And as with all Miyazaki stories, the story teaches without being preachy. And the lessons learned are represented in character changes and in the character's physical appearance as well. It's that same attention to detail that has made Pixar so great.The animation is wonderful. The castle is itself is a mesh-mash of so many haphazardly arranged pieces that an engineer would have an aneurysm just sorting them all out and yet it works. Through magic, of course. The magic being Howl's and the authoritative hand of Miyazaki's direction. The airships (wow, airships in a Miyazaki film? Who would have thunk?) are great variations of one's he's used before and there are some rather dark and beautiful scenes of a world at war.Most of the voice work was very strong including Christian Bale (Howl) and Emily Mortimer (as the young version of the heroine, Sophie). The voice that surprised me was Billy Crystal as Calcifer, the little flame that could. He's the heart of the castle and only annoyed at his first few scenes then becomes a very likable character.There a few clunky moments in the plot line where transitions between story points weren't very strong, but overall it's another outstanding film from Studio Ghibli. Even my 40 year old partner, who had spent the day mountain biking, was dead tired and had never seen a Miyazaki film stayed awake for the entire 2 hours. When we left at 3:30 in the morning still jabbering away about all the imagery and meaning, we realized we had seen true art."
cornishogre-1,"Jul 10, 2005",10/10,"When I read some four years ago that Diana Wynne Jones had sold the rights for Howl's Moving Castle to a Japanese animator, I wondered. The book (one of my very favorites, which I re-read at least once a year) takes several fairy-tale conventions and merrily turns them upside down. Ms Jones refuses to allow her imagination be neatly pigeonholed as hard sci-fi or straight fantasy, juvenile or adult. This story (as all of her stories) revels in word play. I really wondered how it would all come out translated into Japanese.I'd never heard of Miyazaki. Then I saw Spirited Away, Princess Mononoke, The Cat Returns, and Kiki's Delivery Service. Wow. I think Ms Jones and Mr. Miyazaki must be kindred souls. His movies share a lot with her novels  a whimsical sense of humor, impossible to pigeonhole into a category, magic and mischief, and a firm respect for the audience's intelligence. I began to pace the floor in anticipation of the movie.I saw the movie today. I was not disappointed. The soul of the story is intact, Sophie and Howl and Calcifer are nearly as I imagined them. Yes, there are some plot adjustments. Think of it as the Series 12C version (for those who have read Ms Jones' Chrestomanci books.) The main elements are there, some re-arranged, some changed, yet with a full understanding of the original. Much like the 2004 version of Peter Pan  much was changed, but the soul is the same.For those who wonder, here are the differences between the movie and the novel. I've tried to phrase them carefully to avoid spoilers for either fans of Ms Jones's work who have yet to see the movie, and those who have seen the movie and have yet to read the book: Why the witch bespells Sophie Where the door opens when the dial points to blackSophie's sister Martha, and the plot line involving sister Lettie are not in the movie  Mrs. Pentstemmon, Miss Angorian, Mrs. Fairfax are also missing, but elements of each are woven into other characters in the movie  Michael (Markl) is a different age  The battles  magical and military  are quite different (but equally spectacular)  The dog appears at a different time, with a different, yet just as mysterious, agenda  The scarecrow's relationship with Sophie is different  Thelevel of technology is different. (I did miss the 7-league boots)My advice: go see the movie. It's magical and beautiful and funny. Then, if you are a Diana Wynne Jones fan, check out the rest of Miyazaki's films. Now is a great time, as many of his films are available on home DVD. If you are a Miyazaki fan, hie thee to a library or bookstore try Ms Jones' books. (There is a sequel to Howl's Moving Castle  Castle in the Air.)And enjoy!"
WritelySo,"Feb 23, 2005",10/10,"What an amazing achievement! This is by far the best example I have ever seen of animated characterization. The expressions and the nuances and the emotion captured in this film are truly breathtaking. I love all of Miyazaki's work, but in Howl's Moving Castle he has managed to take it to a level that to me sets the standard.It has all of the classic stunning Miyazaki panoramas, rich settings, exciting and unusual machinery, and brilliantly conceived creatures that are often humorous and fanciful. The characters are all very expertly crafted and developed, but what really enchanted me were their expressions and the subtle but powerful ways that he chose to elaborate on their connections and emotions. It is very difficult to describe, but they come to life in such a powerful way as to seem entirely real and unique.He achieves this within the medium - not by really imitating or parroting film or live action, but by artfully exploiting the medium to enhance and capture the subtle interactions that make up relationships. He shows his audience what his characters are thinking and feeling by carefully chosen gestures and facial expressions, rather than relying always on dialog, etc. I was completely swept away by this skillful use of animation - I have never anywhere else seen anything that begins to come close to it.The story is fantastic - I haven't read the novel, but it had all of the elements I have come to enjoy in Miyazaki's work - there is the humour, the lighthearted moments, the strong, insightful, loyal, and honourable characters, the lyrical drama and action sequences. The pace is perfect - it flows nicely and is always exciting, suspenseful - I got very caught up in the characters and their struggles and hopes. The themes were expertly handled with Miyazaki flair - and always richly meaningful and perceptive.I can hardly wait to see what this brilliant artist creates next!"
Andrea_R,"Oct 1, 2004",10/10,"I Don't get words to express what I felt when coming out of the cinema, Howl's Moving Castle is an absolutely fantastic film and has even out Laputa and Totoro as my favourite Miyazaki film.The story is amazing and the characters and creatures are as excellently crafted and fun to watch as ever. The voice actors and music are perfect Joe Hisaishi in my opinion is the best contemporary composer.My only criticism (very little) is maybe the ending (last minutes) that rises suddenly, far from the habitual perfection of the catharsis final of the Miyazaki's films but nothing importantThe movie has a really bad thing of the film: THE LONG WAITING TO SEE IT AGAIN!ESSENTIAL"
jessup-86446,"Jun 25, 2020",6/10,"Maybe the only way to enjoy this movie is to think of it more as a visual symphony than a cohesive narrative? Like fantasia or something?
I had soooo many questions I needed answers for, and while I got some of them from the ending, for the most part I'm just left scratching my head and wondering what the heck I just watched.
Seriously, not even plot holes, just missing pieces of plot; so much information is never given and its absence is felt.
Is the war somehow Howl's fault? Where the heck did Sophie's mom come from?
Who was the witch? Who was the other witch? Is Sophie a witch? Why did the first witch curse Sophie? Why was the second witch so mad? Was she mad or am I projecting? On and on it goes.
Sigh.
6/10 Stars. All in all I think that it's a very pretty movie, with decent animation, but there are better Ghibli films for both animation and story."
chiarasf,"Sep 14, 2004",9/10,"In a time of war and falsity here it is a dancing poetry from Japan against all the cruelty and pain. The moving castle leads us to a magic place where life has a strong value and elderly people have an important role to play. Also in an apparent hostility or in a scarecrow, Hayao Miyazaki gives us the chance of finding a friend and not letting the dream go down. The perfect technique and the emotional stream are in complete harmony. If the jury of the Venice Film Festival had been more far-seeing, it would have given a more prestigious prize to this masterpiece."
robertrutledge,"Sep 4, 2021",6/10,"I tried liking this movie. I don't get what all the hype is about. It is very hard to follow. Basically, this old witch turns this little girl who works at a hat shop into an old woman. The girl doesn't mind too much, because she's always been sort of an ""old soul"" anyways. She runs away from home because she doesn't want anyone seeing her as an old woman. She then runs into this random-ass scarecrow. Finally, she comes across the titular moving castle, although at this point in the story she has already had a run-in with the owner, Howl.The moving castle is so confusing. There are so many weird and awkward aspects of it, such as a spinning color wheel by the door. I respect the creative animation, but it just doesn't spark my imagination the way that other films by Miyazaki do. Halfway through the movie, the old witch who turns the protagonist into an old woman suddenly becomes one of the ""good guys"" for no apparent reason. Howl is supposed to be mysterious and heroic, but he comes off more as arrogant and annoying. He is overall not a very likable character. He's a cliché animé pretty boy.I understand that this movie is a criticism of war. I can respect that. But it's just kind of all over the place. There is no real continuity. Maybe I'm too dumb to grasp how good it really is. I'll give it another shot, but I must say, I was a little underwhelmed and very confused by this movie."
