user,date,rating,content
Xstal,"Mar 21, 2023",9/10,"There's a man who had the world within his grip, he was the captain and director of his ship, built an empire through the news, no one challenged or refused, but such ego is quite blind to slips and trips. It all began when a young child was pulled away, from normality, from sanity, from his play; to become manipulator, fabricator, a dictator; and every day, people would pay, for what he'd spray. Without distractions he may well have been crowned king, taking everything and more that he could win, but the heart can override, lead to diatribe, broadside, and a palace becomes a prison, and he's locked in."
WriterDave,"May 5, 2008",8/10,"On the Criterion Collection DVD of Orson Welles' classic ""Citizen Kane"" there is an original theatrical trailer where Welles cleverly advertises the film by introducing us to the cast including the chorus girls, whom he refers to as some nice ballyhoo. That pretty much sums up my opinion of the often over analyzed film that always shows up at the top of the list of greatest films ever made. Even though this was the first time I sat down to watch the film as a whole, I knew everything about it from studying it in film class and from the countless number of essays, homages, and parodies that have come down the pike over the years. It seems impossible now to judge the film against a blank slate, but with great ballyhoo comes great scrutiny.Released in 1941 by RKO as a Mercury Theater Production, ""Citizen Kane"" is the tale of an influential and shockingly wealthy newspaper tycoon (Welles) inspired by the life of William Randolph Hearst. The story follows the investigation into the origins of ""Rosebud""-the mysterious word Kane utters on his deathbed. Following newsreel footage announcing Kane's death, we are then thrust into a series of flashbacks through interviews with various people who knew Kane that reveal the nature of his character.From a technical standpoint, Welles' film is as innovative and engrossing today as it was yesterday. Every single piece of cinematic trickery, every dissolve, every long tracking shot, every seamless edit, every play with chronology, every special effect is perfect. Welles was audacious and inventive with his art, and it is for these technical aspects that ""Citizen Kane"" will always stand the test of time.However, the story of ""Citizen Kane"" remains cold and distant. I didn't instantly connect with the characters and the plot the way I did with other classics from the period like ""Casablanca"" or ""The Third Man"" or even more recently, ""There Will Be Blood."" Often, the supporting players over-act, and the flashbacks are tedious (especially the one detailing Kane's second marriage) or emotionless (like the scene showing Kane's snow covered childhood). There's a certain smug arrogance to the whole production that makes it seem like perhaps Welles was secretly making a comedy. It leaves one wondering how it would've come across had Welles actually been allowed to do a straight up biopic of Hearst.Is it any wonder that so many critics today hail this as THE all time great? Much of today's cinema is geared towards style and technique over substance, and way back in 1941, Welles was the first to author this very modern brand of cinema where the art is not in the story but how it is told and shown to the audience. His ""Citizen Kane"" is technically rich, layered, and enthralling but narratively vapid. Did I ever really care about Kane or Rosebud? No, but it was fascinating to watch. It's some very nice ballyhoo indeed."
eagandersongil,"Aug 1, 2016",10/10,"Citizen Kane is a film with epic characteristics, and was at least 30 years ahead of his time, let's start by spectacular Gregg Toland photography, which for me is one of the top 5 best film photography, all the camera angles, metaphors, editing, close-ups, the use of natural and artificial light, mounts scenarios are something inexplicable (Remember Kane's speech), J. Mankiewicz script is great, using flashbacks (something new in time) and the timeline in your favor, I really can not say if this film was the first film to use these narrative resources, I think not, but it sure was one of the first to use a magnificent way, the soundtrack it is accurate, and the performances are very good, especially the Orson Welles doing a magnificent job, as director and actor, worth a reference scenes ""Post credit"" which explains that all the actors are new, cool also speak the name the cinematographer Gregg Toland is credited alongside Orson, Citizen Kane marked the history of cinema as we know it, so you go to see the movie today will notice that most of the ""things"" are very common nowadays and did not understand why the film is so prestigious, but remember that citizen kane invented this pile of ""things."""
elleglw,"Aug 31, 2006",10/10,"Well as a media student myself , i have come across this question many times in books and during lectures. There are simply 3 reasons the film, which was considered as the ""Mona Lisa of all films"" , created such a legendary appeal upon release in 1941: 1) This was Orson Welles first cinematic debut , even though he had been a huge star in theater , he was given an opportunity few first time directors were permitted to having. He had full artistic freedom and above all power, to direct , produce, write and even star in his own picture. Therefore the film industry and RKO pictures had absolutely no influence in the making of the film and were not to know what was happening on set .Of course this was bound to generate a number of problems as businessmen were curious about the nature and plot of the film , which takes us to the second reason the film caused controversy.2)One of the main reasons the film posed contentions was because the main character , Charles Foster Kane(Orson Welles), featured a range of similarities with real media mogul and newspaper journalist William Randolph Hurst . Therefore the film was seen as depicting the life , problems and personal relationships of a real person thus fictionalizing his life. Some of the similarities between the two persona's are:KANE: newspaper tycoon , worked for New York Inquirer , known as the Kubla Khan of Xanadu ,married talentless singer Susan Alexander Kane, he was a political aspirant to presidency by campaigning for governor, bought his wife the Municipal Opera House, Financier Thatcher, and threat Getty's. Hurst: yellow journalist , worked for New York Journal, political aspirant to presidency by becoming governor, married acress Marion Davies, bought his wife Cosmopolitan Pictures, financier JP Morgan , and threat Tammany Hall.-differences: Susan Alexander Kane( Dorothy Comingdore) leaves Kane later in their life however there was no marriage breakdown for Hurst and Marion.3) The last reason and most pivotal of all to why the film was regarded the way it was , was due to its technical and stylistic innovations . The film upon its release was misunderstood and unappreciated by critics as they couldn't comprehend many of its elements and were too concerned with its dark and mysterious nature which is one of Welles's characteristics in his films. The film after all was 20 years ahead of its time and was only regarded as a triumphant success upon its second release after the American Film Noir era in the 1950's. His most prominent artistic inventions were: -the low angled camera movements -extreme facial closeups -long uninterrupted shots -chiaroscuro lighting -overlapping dialogue , giving a realistic effect to conversations -subjective camera angles -deep focus shots and depth of field -flashbacks that make up most of the film All the above and more constitute to why the film is so influential to all would be film directors and for why many people regard it as the best film of all time. Lastly we musnt forget the exceptional score by Bernard Herrmann who had collaborated also with the best known director of all time, Alfred Hitchcock , and made him the chillin sounds of strings in Psycho and Vertigo to name a few . In addition the superb photography of Gregg Toland in regards to Welles's unique eye on details. After all he wanted to put in each shot everything the human eye can see if they were present.There are many areas of the film which are crucial , these are some of the most important , and as you can see there is never too little or too much that you can add to this masterpiece ."
Cineanalyst,"Dec 6, 2020",10/10,"The most frequently acclaimed ""greatest film ever,"" idiosyncratic in its day yet massively influential, a cultural staple, a narrative and technical tour de force, and there's the whole thing of the wunderkind granted carte blanche for his debut to the machinery of classical Hollywood at its peak--the expectations for ""Citizen Kane,"" to say the least, are high. Indeed, it's a marvel of cinematography and plot. In both senses, there's a deep focus from various angles. The plot is a jigsaw puzzle of flashbacks from multiple sources--the ""News on the March"" film-within-the-film, the dead man's memoir, a reporter interviewing characters for the meaning of ""Rosebud""--linked by an also-layered sound design and framed by a curious camera violating the ""No Trespassing"" sign in entering and exiting the Xanadu estate. Moreover, the story is about a powerful storyteller notoriously based on William Randolph Hearst (and other famous rich guys, if not also a bit of Orson Welles)--a newspaper man, populist politician, overseer of his lover's career, and who even dictates the story beyond his grave with his final word. The picture constantly exploits a deep depth of field, with figures in the foreground and background in focus, to show it off. Much of this was accomplished by composite photographic effects. While ""Kane"" is famous as an arty old black-and-white film, which it is, it belies that it was genre-mixing popular entertainment and a special-effects extravaganza of its day: the virtuosity of the editing and sound design in addition to the matte paintings, miniatures, multiple-exposure photography, rear projection, and the most significant use of the optical printer in between ""King Kong"" (1933) and ""Star Wars"" (1977). The difference is that the effects here are realistic as opposed to fantastic.Outside of co-writer Herman Mankiewicz, cinematographer Gregg Toland and Welles, arguably the most important contributions to the production came from Linwood Dunn and his optical printer, and that's not even to mention a score by Bernard Herrmann, editing from Robert Wise, and contributions from a host of less well-known technicians doing career-best work, including lead matte painter Mario Larrinaga, the special-effects team's boss Vernon Walker, and art director Perry Ferguson. More than half the picture has been guessed to be effects shots. According to Dunn, ""Once Orson Welles learned about the optical printer he just went hog-wild with it.""From the start, there's a miniature for the gate with the matte paintings of Xanadu in the background, and dissolves--lots of long dissolves in this one (and wipes and a few more dazzling effects)--transition between ever-closer views of the lit window, always matching the same frame position, until a reverse angle shot inside followed by an extreme close-up of Kane's lips, with the added snow effects, as he mutters the dying word. The reflection of the nurse in the broken snow globe was created with Dunn's printer. There are many such marvelous compositions throughout. In the ""News on the March"" reel, a terrific film-within-film newsreel parody overall (including intentional scratches and, reportedly, edited by RKO's newsreel department, to make it look authentic), a shot of construction of Xanadu is cobbled together from an actor in the foreground, stop-motion trucks in the middle plane, and the matte painting of the mansion atop the hill. There's also the pre-""Forrest Gump"" (1994), pre-""Zelig"" (1983) insertion of Kane into archival footage. Other treated shots include the camera moving through the window of the El Rancho nightclub for Susan Alexander Kane's scenes, the downward tilting shot from the miniature statue of the Thatcher library, the tilt upwards to the rafters of the workers reacting to Susan's singing, and rear projection and multiple-exposure compositions being employed where the deep, or pan, focus was otherwise impractical, such as when there were figures extremely close to the camera and in the extreme background with another plane for the middle action--the shot of young Kane through the window playing in the snow, the three-tier composite of Boss Getty observing Kane's campaign rally, Leland's firing, Susan's suicide attempt, the shot with the parrot, e.g. Of course, these effects were in service to what was already a uniquely-photographed picture.With good reason, Welles shared the final screen credit with his cinematographer. According to Toland, the demands of deep focus and stagings and camera angles that included ceilings necessitated some unusual lighting setups, and the film has also been credited for the first extensive use of coated lenses and a new film stock. Kane walking back to the windows before sitting down in one scene is a standout that plays with perspective while also underscoring Kane's metaphorical position in the world (i.e. he feels small or distant and is literally so in the image). Similar setups are repeated for when Charles walks up to Susan practicing or in their distant exchanges of reverberating dialogue in the large mansion as she puts puzzles together. Shadows act the same way, such as when she's figuratively and literally in his shadow when he insists she continue her career. The effect is a staggeringly unique picture--not only in a showy manner, although there's an undeniable bravado to it all, but also in a way to explore figures in space in the same way as the narrative investigates characters and their perspectives.The long takes in deep focus to keep all the figures staged in depth in sharp relief--pan focus--as assisted by the optical printer when wide-angle lenses weren't enough, in addition to the unusual angles--especially the low ones featuring ceilings--function to visually depict a plot that is also all about focusing on every character and from every angle, while much still remains in the dark. The visuals are as ambiguous and complex as the narrative: multiple perspectives, with some scenes repeated but appearing differently depending on the narrator, pan focus with figures often obscured, or just turned into silhouettes, by the harsh shadows of the chiaroscuro lighting. We never quite get a good view of the reporter Thompson, e.g., his back usually to the camera and his face in shadows when not, such as in the screening-room scene, which is apt given that he's our surrogate, the unseen spectator within the film. He even wears glasses; he sees through lenses, as we do through the camera. And, in this case, that camera is even more curious than and as much a character as Thompson and isn't slowed down by closed doors or windows and goes through a desk during one point at Kane's childhood home.Besides Toland, Welles shared credit with co-writer Mankiewicz. The non-linear, kaleidoscopic, sometimes restricted narration and sometimes not, flashback-structured plot, with events repeated from different points of view, including a newsreel overview that mirrors the film proper, remains one of the most wonderfully convoluted film narratives. One may get overly caught up in the story and characters, but as with the imagery, it's the structure of the thing that's brilliant. The Rosebud mystery is merely a device to drive the plot. Kane isn't a character trapped in a snow globe by a single word. Everything here is multifaceted. ""You're talking to two people,"" as he says at one point. He has two wives, two friends, two sleds, scenes are doubled and framed and reflected in visual motifs--glass, windows, doorways and mirrors. Near the end, we get the iconic hall-of-mirrors shot: the film in a nutshell.Rosebud is also part of but one or two genres in ""Kane."" It's a detective mystery, but as investigated by wisecracking newsreel reporters, like those who work at Kane's newspaper, it's an entry in the journalism films of the era--""His Girl Friday"" (1940) meets noir. It's a fictional biopic, as well as part musical (Susan's opera, the dance number at the newspaper's party), political thriller, Shakespearean tragedy and lighthearted comedy. Welles and the rest of the Mercury Players' background in radio was surely instructive, as it's the sound design that underscores these tonal shifts, equal measure playful and ominous and continually serving as transitions between scenes. The score fits seamlessly, and the editing is often inspired (e.g. the table sequence for the first marriage, or some nice match cuts throughout, as well as managing the mixture of long takes and quick montages), but there's also techniques such as overlapping dialogue and sound bridges used extensively and informed by radio practices. The shocks cuts where shot transitions are accompanied by sudden changes in sound and score may be the best, and there's a visual equivalent with the reveal of background by the sudden removal of foreground objects, such as with the newspaper in Welles' first scene.Welles and company were already famous for the ""The War of the Worlds"" radio drama, as well as theatrical productions, so it's no wonder the makeup-enhanced acting from actors new to film was already better than the acting in most films. Like ""The War of the Worlds,"" made infamous as a catalyst of mass hysteria, its reputation only enhanced by fabricated newspaper reporting and inflated mythology, ""Kane"" demonstrates the power of storytelling, effects, genre and plot--the radio adaptation was so effective, after all, because the fictional news interrupted additional staged programming, not unlike the ""News on the March"" and other narrative tricks in the film. With the control and freedom granted from the radio-based RKO, Welles and company were able to do something even greater with the recruitment of some of the best talents in Hollywood for the primarily visual art form of cinema. There are reasons it's remained in the conversation as such, whether or not one considers it the greatest film of all time."
bkoganbing,"Apr 25, 2007",10/10,"The problem with writing about a film like Citizen Kane is that with 809 previous comments on the boards here, there is little that hasn't been said already. The best you can do is not look at any others and express your own thoughts your own way.I've always felt the real reason that William Randolph Hearst so bitterly resented Orson Welles's masterpiece is that it got really too close to his own soul for him to be easy. Most folks who talk about Citizen Kane go for the obvious target, Welles's depiction of Marion Davies (Susan Alexander) as a no talent gold digger. In fact Welles himself in later years said he thought he was unfair to Davies then in Dorothy Comingore's performance.What Welles showed in Charles Foster Kane was the insincerity of his beliefs. The key line in Citizen Kane I've always thought was what Joseph Cotten said that his friend Charlie Kane had a lot of opinions, but didn't believe any of them. To this day serious biographers of Hearst still wonder exactly what he did believe when the day was done.Citizen Kane came up with a host of Oscar nominations, but only took home one award for original screenplay for Welles and Herman Mankiewicz. Original it certainly was in concept and execution.The role that was written by Welles and Mankiewicz and directed by Welles for Welles is one of the greatest roles ever written for any film actor. The technique of Citizen Kane is always discussed, the flashbacks told from many points of view for the audience to get a grasp of what the title character was all about. What's not discussed is Welles himself.What he does in fact is give several performances of the same man in one film. Welles reinterprets Kane five or six times depending on whose flashback we're seeing. He's a scared child being taken from his parents, he's a rich frat boy and incorrigible scamp as seen by George Couloris the J.P. Morgan like banker, he's an idealist and crusader as seen by his business manager Everette Sloane, a man with no core set of beliefs who will do anything to bend the public to approval by his closest and maybe his only real friend Joseph Cotten, a lonely man with a compulsion for real love by Dorothy Comingore, and as an aging tyrant by butler Paul Stewart. Welles makes every one of these Kanes come alive and each relates to the other.The names of all those I've mentioned in the cast before were from Welles's Mercury Theater Company, nearly all went on to substantial movie careers. Others from the cast who did are Ray Collins, Agnes Moorehead, Ruth Warrick, and Erskine Sanford. I don't think any other film comes close to introducing so many talented players to the screen.The film begins with the aged Kane's death and that single word 'Rosebud' which sends everyone scrambling to find out just what he had on his mind in his final moments on earth. Those searching never do find out, but you the audience does and the unveiling of Charles Foster Kane's inner soul is something once seen and never forgotten."
ilpohirvonen,"Oct 31, 2015",10/10,"Anyone who sees ""Citizen Kane"" (1941) for the first time today does so because he or she has heard that it is the greatest film ever made. One simply doesn't come across the film by accident on TV, watching it ""for what it is,"" so to speak. The common approach of seeing it to believe it can be at best exhilarating and at worst hostile. Unfortunately, the latter is usually, although quite understandably, the case. For how can one do anything but look down at a film that elitist snobs have praised for years and years? One simply must prove oneself right by falsifying the critics' claims, leaving the theater or the living room with a shrug and a condescending comment: ""it was okay."" This will not do. It is a great tragedy if ""Citizen Kane"" suffers from these kinds of incidents since it ought to be treated with the same kind of respect as Shakespeare's ""Hamlet"" or Beethoven's ""9th Symphony"". In order to make this happen, or perhaps enhance someone's viewing experience, I would like to try and explain not why ""Citizen Kane"" necessarily is the best film, but rather why people have considered it to be. There are over a thousand reviews of the film on this site, and mine will probably drown in the vast sea with them, but hey what can I lose, and who doesn't love talking about Welles and ""Citizen Kane""?One might begin with the basic fact that ""Citizen Kane"" wasn't immediately praised and considered the best film that has blessed the silver screen. It was a financial risk for the RKO studios to give free hands to the novice prodigy Orson Welles, who had gained quite a reputation with the radio show of H. G. Wells' ""War of the Worlds"", and not surprisingly it didn't pay off. Despite the praises of a few critics, ""Citizen Kane"" was soon forgotten, and the film wasn't, for example, screened at American cinemas during the late 1940's and early 50's. In France, however, the film was just discovered after the war, and the leading critic of the country, André Bazin hailed it as a masterpiece of the postwar stylistic tendency he characterized as spatial realism. Bazin's disciples, who we all know now as the nouvelle vague directors, followed and adored Welles' masterpiece. François Truffaut proclaimed that ""everything that matters in cinema after 1940 has been influenced by 'Citizen Kane'."" Thus the film's reputation grew and its new found reputation slowly found the other side of the Atlantic as well. But why did this happen? Why wasn't ""Citizen Kane"" forgotten, and why, for one, did it arouse the interest of Bazin?First, it ought to be highlighted that the story of ""Citizen Kane"" is excellent. Loosely based on the life and times of media mogul William Hearst, ""Citizen Kane"" tells the story about a lonely giant who conquered the American media. It's a story about a man who dedicated his life to possession, but tragically became to be possessed by it himself. As one might have noticed, I am using the past tense, and such is the nature of Welles' narrative in ""Citizen Kane"". The film begins with the protagonist's death, and then portrays the attempts of a journalist trying to figure out the meaning of his last words -- ""Rosebud"" -- by interviewing people who knew the man. ""It will probably turn out to be a very simple thing,"" he supposes. This kind of structure was not considered the done thing back in the day. Although the basic structure of finding out a person's past goes back to Sophocles' ""Oedipus Rex"" as well as numerous detective stories, the uniqueness of ""Citizen Kane"" lies in the use of different perspectives, creating a non-linear narrative that has echoes from ancient drama and epistolary novels.Yet it wasn't really the intricate story that most fascinated Bazin. What Bazin emphasized was the film's style. Although all scholars have given up on the phoenix myth of ""Citizen Kane"" and its innovative use of various cinematic means, it is simply a fact that the film made the style public, thus standardizing it for Hollywood. The aesthetic features of the so-called spatial realism, which Bazin adored, supported by the technological innovation of the BNC camera, include deep-focus cinematography, sequence shots, and deep-space composition. These had been used before, but hardly with similar, dare I say, philosophic unity. This stylistic tendency is enhanced by Welles' relentless use of heavy low-angle shots and dynamic montage sequences. There are innovative cuts that spark imagination and soundtrack solutions that open the story and its characters to new dimensions. ""Citizen Kane"" is often celebrated as a bravura of the art of mise-en-scène since it puts a lot of emphasis on pre-filmic elements such as setting and lighting, but the real gist of the film's brilliance lies in the unity of these together with cinematographic and post-filmic elements.More remains to be said, but space is running out. The end of the matter is, I guess, that none of the individual elements of ""Citizen Kane"" are, precisely, individual. They have not been distinguished from one another, but rather resonate luminously together in a unique fashion. Technological innovation goes hand in hand with aesthetic inspiration and both support the whole of story, theme, and style. Such unity may not have been present in Hollywood before 1941. From the groundbreaking use of the BNC camera to themes of power, loneliness, and defeat, which are reflected on the level of style, using setting and editing, for one, to reflect the emotional distances between the characters or their existential experience of emptiness, ""Citizen Kane"" remains a gem to any lover of cinema. It's up there with immortal works of art from poetry, music, and painting. It is, like all great art, a tightly and beautifully sealed original whole which is why (instead of one big nameable innovation) the film has been considered to be of such magnificent proportions."
TBJCSKCNRRQTreviews,"Oct 21, 2004",10/10,"I've heard so much told about Citizen Kane and Orson Welles, so I finally decided to get the film, and find out if it really is all that it's cracked up to be... I must say, it's great. The plot is great, and the way it's told is amazing. The story is first summed up in a matter of minutes, about 15, to be more accurate, and then the rest of the film has characters telling the story through flashbacks and retelling. We hear just about every opinion about Charles Foster Kane, apart from his own. The story is told after his death, and we see everything important that leads up to it, and only in the very end do we understand him, only then do we fully understand who he was, and what made him so. The ending also reveals one of the very most important things in any man or woman... one thing that everyone needs and knows of. I won't reveal it here, as it would almost be a crime to spoil the experience of this film to anyone. The acting is excellent; Welles himself is stellar as Kane, and his impressive appearance, along with his commanding voice, makes the character a forceful sight, nay, experience. The characters are well-written and credible. The character of Kane is probably the most well-rounded and perfectly built up I've seen in a movie, ever. The cinematography is excellent... the editing is great. I can't praise the angles, pans, zooms and transitions enough... it just has to be experienced. Now, for the one thing I can criticize in the film; the pacing. It's only two hours long, but it feels like much, much more. There were portions of the film where it felt like it didn't move at all. When there weren't great dialog or something equally as good in the film, it dragged terribly. There were too many scenes where the dialog seemed pointless, as well, I think. It didn't seem to be leading to anything. However, this criticism is so minor, due to the ending more than making up for it, that I still give this film a perfect score. I can't do anything but agree with its placing at the top of the top #250 films of all time, here on IMDb. As I'm writing this, it's #11. That's pretty much what it deserves, in my opinion. Not higher, not lower. Not the greatest film of all time(that pretty much still belongs to The Godfather, I think... at least, I haven't seen a better film than that, yet), but definitely far up there. I recommend this to any fan of film in general, and anyone who thinks they can understand it; it has a truly profound point that any man(and woman) should know of(preferably through seeing the film for themselves). Don't let the fact that it's old and black & white deter you from seeing this masterpiece. A true cinematic masterpiece, in every sense of the word. 10/10"
gobosox,"Apr 21, 2004",7/10,"OK look, let me settle something between those who love and hate this film. A lot of people hail this film because it is technically brilliant and ground breaking. Director Orson Welles did a lot of things visually that no one had ever done before. Nearly every film maker was in some way influenced by this movie. This movie also had a great impact in its time. The title character was based on media giant William Randolph Hearst. He was that generations Donald Trump. He opposed this film so much he did everything in its power to stop its release and almost succeeded. Lastly this film contains some of the strongest and most common themes in literature; Life versus death. It is for these reasons why this film is so revered.On the contrary people who hate this film mainly complain that it is boring. Which is a legitimate complaint. The story is slow compared to today's standards, and there is no real Hearst character alive today in which to relate. So yes, the story on the surface is outdated. However, this does not make it a bad movie. It was not made as a Matrix/Star Wars type of movie which can be enjoyed even at surface level. This is not pure entertainment. Remember there is more to film than storytelling. This film was designed to be cinematically beautiful and to tell a basic story of love and redemption. There is much more to the story than the thinly veiled attack on Hearst, one just needs to look deeper. Look at Shakespeare or Hawthorne for example, their literary works are universally loved. Yet, many people blow them off because they refuse to look past the outdated language into the beautiful prose and simple ubiquitous themes. Just because something is outdated does not mean it lacks worth in today's world.My advice to those who did not like it the first time or have not seen it yet is simple. Watch it again for what it is. Do not expect to be on the edge of your seat for two hours. Watch it for the cinematography that alone makes this film among the best (I don't agree with AFI's number one ranking but I think it still ranks high). Look deeper into the story and try to connect with it on some level. At the very least appreciate how influential this film was and where the industry would be without it. If you can do this, then maybe some of the naysayers will change their minds. Again, you do not have to love Citizen Kane, but at least respect it for what it is."
TheLittleSongbird,"Sep 27, 2010",10/10,"That is not to say I didn't love it, this film is absolutely brilliant in every respect. I just more admire it rather than adore it, but I completely understand its reputation as a classic. The cinematography is enough to earn the film's reputation, every shot, every angle is exemplary and has so much visual drama, and you never know from looking at Citizen Kane that it was made on a shoestring budget. That is not all though. Bernard Hermann's score is superb, the story while not easy to understand at first is interesting and the screenplay is thought-provoking. Not only does Orson Welles direct impeccably, he turns in a magnificent performance as Charles Foster Kane, while the supporting acting is excellent too. People may dismiss Citizen Kane as boring and dull, and I have known people outside of IMDb to say that, but I have yet to hear any of those people to say it is not well-made or directed. As for me, I loved this film very much, and while my praise doesn't completely go beyond sheer admiration I cannot deny it is a great film. 10/10 Bethany Cox"
