user,date,rating,content
keving4241,"Oct 11, 2018",10/10,"My grandfather fought in WW2 somehow surviving D-Day. He was apart of Operation Neptune and stormed the beaches of Normandy. He told us a lot of war stories but rarely ever spoke about that day. Before he passed away he did an interview with a local newspaper and detailed what he saw despite it being very difficult for him to speak about. He loved watching war movies... not sure exactly why. Some about that soldier life never really leaves them I guess. He absolutely hated Pearl Harbor cause of the horrible way they portray the military to be a bunch of toothbrush wielding babies who don't know what to do in the event of being attacked. He had a friend stationed there who lost his life and thinks that movie is a disgusting display of ignorance. Soldiers don't take girlfriends on private plane rides. And they most definitely know how to swim. Maybe I'll give that movie a good ripping one day.But Saving Private Ryan was a respectable ""I can't watch this"" reaction. He said no movie has come that close to capturing what that day was like. He said it was too realistic. Whether or not the story is based on real or fiction, that intro was 100% realistic. I'm not sure if he ever did finish watching it but he appreciated it for capturing that chaos like no other movie has before. I watched the movie a dozen times now and keep it in my collection as a reminder of my grandfather. A scene he was technically in. Which makes me appreciate how strong of a person he really is.War is hell and this movie not only shows that while being an entertaining experience but also captured what soldiers are left behind with. My grandfather was not afraid of anything. I've seen this man walk into a cellar full of black widows to get firewood and not even shake them off. The only time he ever experienced fear was when he went to bed. His nightmares of his time during the war would haunt him in his sleep. This movie helped me understand why."
j-a-julian,"Dec 31, 2019",10/10,"The first 23 minutes of this film is rated at a 12.My good friend and I took our sons, 17 at the time, to see this in a theater. I am a senior military officer who experienced combat in 1967 - 68 - 69. We wanted the boys to see the horror of war, the slaughter.I have had to pack up the personal effects of my comrade to send back to his mother after he was killed in the Viet Nam war. Those of you who have not done this cannot even comprehend.After the opening combat scenes the film was an 8. Well done.War is hell and to those of us who have been there ... well I don't know what to say.Neither of our sons joined the military ... thank God."
bigmikeh-59467,"Sep 12, 2019",10/10,21 years ago this movie was released and I finally watched it in 2019. I really struggled to watch and I cried and I wept through most of the movie. I did two tours in Nam. This movie was like being back in country. I will never watch it again. It's just eats my guts out.
dedjim,"Jun 10, 2001",N/A,"I know it's fashionable to trash successful movies but at least be honest about the trashing... Pvt. Ryan was fiction but it was pretty good HISTORICAL fiction. The details were well thought out and based on reality.There was nothing stupid about the portrayal of the German army... Rommel DID blunder in his placement of force, The high command DID think Calais was going to be the invasion spot, not Normandy. Hitler didn't wake up until noon on that day and his aides were afraid to wake him. The Rangers did come in right behind the first wave and did take a beach exit by sheer will to get the hell off the beach. The bluffs were the scene of heavy close fighting. The german defenders were mostly Eastern European conscripts from defeated areas. (note that the 2 men that tried to surrender were NOT speaking German). There WAS a young man rescued from interior Normandy after his brothers were all killed. He WAS an airborne trooper (the difference was that he was found by a chaplain and was removed from the front.)The battles inside Normandy were small actions town to town, street to street, house to house. Small actions like taking the radar station happened. Small actions like a handful of men defending a river bridge against odds happened. Small squads of men, formed out of the misdrops banded together ad hoc to fight. There were all enlisted groups and all officer groups. A General did die in the glider assault. FUBAR aptly described much of what happened that day.And there were only Americans in the movie because the Brits and Canadians were many klicks away in a different area... this was Omaha beach. The story was an American one. And Monty DID bog down the advance and everyone knew it. And as for ""American Stereotypes""... well those pretty much define America: my college roomie was a wise-ass New York Jew. My best friend was a second generation east coast Sicilian.  My college girlfriend was a third generation German. My first wife was French and English. I'm Irish, my boss is Norwegian and I work with a Navaho... you get the point?So much for it being bad history. It was in fact an excellent way to let a jaded and somewhat ignorant-of-their-past generation *feel* something of what their grandparents (LIVING grandparents) went through. It is perhaps less important that the details be exact as the feel be right. Even now the details are not fully known or knowable about that campaign... it was too big, too complex and too chaotic to be knowable. There is not even an accurate casualty count of D-Day itself.Now as to the depth of characters. What I saw there was the extraordinary circumstances into which ordinary people were thrown and what happened to them. I saw the things that would mark a generation (I have heard in my elderly male patients sentiments similar to what Cpt. Miller was expressing when he announced his ordinariness) I saw the dehumanization that occurs with war and its mitigation moment to moment, man to man... Cpt. Miller didn't know anything about Ryan and he didn't care... until Ryan revealed his humanity to him with his story of his brothers. Pvt. Reiban was ready to walk out of the situation until he discoverd his captains ordinariness and his humanity. Then he began to look to him almost as a father. Pvt. Mellish rightfully delights in his revenge for all the times he's had to take it because he was Jewish by telling German captives he's ""Juden!"" Nerdish Cpl. Upham can stand alongside his bigger, stronger, braver Ranger compatriots and describe the poetry and melancholy of Edith Piaf's song... then face his cowardice, turn around and stand up in the face of danger and finally demonstrate the dehumanization of the enterprise he was enmeshed in by executing Steamboat Willie... even though Willie had no more choice about being there than Upham did and in other circumstances would have made a friend.I could go on and on with this but enough already. OK, perhaps it is not The Best Movie Ever Made but it is still a good movie. And if one will take the blinders of fashionable negativism off they will see it. Finally, this is not a patriotic story... if anything it is an acknowledgement and thank you to all those old men still out there that did so much for us. To them I say a deep and sincere thank you."
weiz_one,"Nov 17, 1999",10/10,"I have never been affected by a movie the way Saving Private Ryan affected me.  That movie really took me out of my seat in the movie theater and practically had me believing I was really in the battle with John Miller. When somebody was dying in that movie, it felt as if you could almost feel their pain.  Speilberg did an unbelievable job of putting realism into this movie with the camera-work and everything else.  Simply amazing.  An all time great."
lc-2,"Jul 29, 1998",10/10,"It gives a million reason why no one should go to war and one very powerful reason to go to war. It is a soul numbing realistic depiction of what our grandfathers, fathers, uncles, brothers and sons have faced in humanities darkest moments. Not just in WWII but in any war. No one can see this movies without being altered in some way. No one should miss it with the EXCEPTION of those war veterans that have already been there. The surround sound puts the audience in the middle of the battle.Steven Spielberg has out done himself and effectively held up a mirror to civilization for events to which we should all be ashamed of, rather than appalled at the movie for its real life depictions. I suggest that this movie be made standard view for congress as well as the President each and every time the question of war comes up. This movie would not stop future wars but I would hope the objectives would be much more clearly defined. I say this as a US Marine."
adammfeeley,"May 12, 2015",10/10,This film is an absolute masterpiece. It shows that war isn't always glamorous. Steven Spielberg won a Best Directing Oscar for his work on this film and the film went on to win four others. It is gritty and bloody and it shows that wars aren't won by weapons but by soldiers. The cast shine as the group of soldiers tasked with finding Private Ryan. Along the way they encounter the harsh truth and real meaning of war. It boasts impressive battle sequences and the stylish cinematography makes the film truly beautiful. The opening beach sequence is possibly the greatest opening scenes in movies. Tom Hanks is spell binding as the commander who has no idea about the harsh truth of war. Overall a truly amazing film.
janesbit1,"Jan 25, 2000",9/10,"It's been over a year since first seeing Saving Private Ryan -- it's a worthy effort by Speilberg--his best since Shindler's List by far. You've probably heard about the amount of violence, blood, and gore and that's all true--it's got the Viet Nam movie style violence (and then some) but it's not gratuitous. Were it sanitized like early WWII movies, modern audiences probably wouldn't take it as seriously.The movie has that trademark Speilberg style--the structure is all tied up and unified from beginning to end, the emotional symbols abound, the music swelling when he's working at your emotions, the hand held camera that worked so well in Shindler's List to give you a feeling of participation, camera angles and periods of silence to disorient you (like Shindler), suspense techniques learned from Hitch... It's a movie that stays with you for a period afterwards.Hanks will be the early front runner for Oscar after this flick--Academy members like him AND it IS his best acting job ever. While Speilberg will likely be criticized for attempting to manipulate the audience's emotions while keeping a distance from the inner core of his characters, Tom Hanks reveals a really complex military leader in this story, and does so without overacting--somehow it comes from within. While you may not empathize deeply with many of the platoon, you will still feel something because of the relationship that is formed with Hanks.After the initial set-up, you will have the opportunity to participate in the D-Day operation and experience the horror of it. Those who have been in a real war can comment about how realistic or not Speilberg captures its chaotic horror in this scene.In my case I again feel very lucky that my draft number was high, so I never had to face Nam like many of my classmates. Speilberg reminds us brutally in ""Saving Private Ryan"" that we All have a debt to pay to the brave souls who have sacrificed so much for us. What Tom Hanks does with his performance is to remind us of this debt in a very personal way."
wheatley-20230,"May 13, 2021",6/10,"You can't fault the production or the acting. So why does this film fail to live up to its promise?I think it is perhaps the episodic nature of the story. Each episode is fine but they don't add up to something greater. Instead the initial power of the film, built on those opening scenes on Omaha beach, is gradually dissipated.The great war films - Paths of Glory, The Dam Busters, Glory, All Quiet of the Western Front - have a driving force in their plot that does not let you go.But then again - 1917 is certainly a great war film and is also episodic. But the director keeps us hooked in a way that Spielberg does not manage here."
morales123,"May 17, 2000",N/A,"To think that this movie did not win Best Picture is a crime. Director Steven Spielberg uses all of his talent and resources to give to the world the greatest war film ever made.Though it's true that this is not the type of movie you want to sit down with the family and eat popcorn, the emotional drive of the picture, the story's poignant messages, and the fantastic acting of the cast draws you into a world that is both dangerous and unpredictable.Spielberg is able to take you into action and make you feel as if you are a participant in the movie and not just a viewer. This is Tom Hanks' best movie he ever did. Forget his performances in Philadelphia and Forrest Gump (though they were also good); he should have received another Oscar for the role of Capt. John Miller, a leader who must act strong in front of his men, but must also hide his emotions from them.  It would have been well-deserved if he won again.I give this movie my highest recommendation. Saving Private Ryan is a movie that makes you realize how life is precious and how honor and duty, though they are deep philosophical concepts that are praised in war, can put you in jeopardy of losing your life for something you may not believe in."
