user,date,rating,content
Galina_movie_fan,"Nov 19, 2006",9/10,"""The Wages of Fear"" was awarded by unanimous verdict the Grand Prix at 1953 Cannes Film Festival where it won over 27 films, some of which were made by Jacques Tati, Alfred Hitchcock, and Luis Buñuel. Cluozot's own screenplay (based a novel by George Arnaud) focuses on four down-and-out European adventurers (Yves Montand, Folco Lulli, Peter Van Eyck, Charles Vanel) who stuck nearly penniless in a festering town in an unnamed South American country. An oil company need a load of highly dangerous and explosive nitroglycerin to be delivered to a remote well fire 300 miles away burning out of control. The route is through jungles and over crude and treacherous mountains and those men are desperate enough to take the chance. None of these men is heroic or generous, they are in for the money. The four were chosen by the managers of oil company because ""if something happens to them, no one would care, they have nobody to worry about them"". Henri-Georges Clouzot's view on humanity is not particularly optimistic but he finds a way to make a viewer care about disenchanted but desperate characters. Thanks to Clouzot's ability to create not only a gripping action film but a powerful study of failure, the four men will stay for long time in our memory."
dfranzen70,"Jul 9, 2016",8/10,"In The Wages of Fear, four men in a remote South American town have the enviable task of transporting a metric buttload (technical term) of nitroglycerin across mountainous roads in poor condition. It's a taut, superbly suspenseful thriller, guided with a steady hand by director Henri-Georges Clouzot, who would go on to direct the classic Diabolique in 1955.Yves Montand, in a rare dramatic role, plays Mario, the ostensible protagonist of our tale. He's been stuck in this backwater for some time, but it costs a lot of money to get out – plane fares are through the roof, and there's no train, and there's no neighboring village. In short, you're stuck there until you can buy a ticket – and pay for a passport, of course.Mario spends his days looking for work, wooing tavern worker Linda, and despairing about the lack of work. There's an American oil company in town, but they're no longer hiring. His monotonous lifestyle is interrupted by the arrival of fellow expat Jo (Charles Vanel), a tough-looking older man who quickly wins Mario's favor at the expense of the rest of the men in town.The oil company, in fact, has its own problem – one of their large derricks has exploded, causing a huge oil fire. Company man Bill O'Brien decides to send two trucks loaded with nitro from the town up the mountain to the derrick. (The eventual idea is to set off charges, which will somehow contain or extinguish the fire.) O'Brien has no trouble scaring up volunteers for the task, since the men of the town are largely unemployed. Four men will be selected to take the two trucks. Only one truck is needed; the second is truly just in case there's an accident with the first one. The men will receive $2000 when the work is finished, more than enough to secure passage out of the backwater.Mario and Jo are chosen, as are Mario's roommate Luigi (Folco Lulli) and German expat Bimba (Peter van Eyck). The two trucks depart early in the morning, full of gas and of nitro. Danger awaits.Theirs is not an easy task. The road is full of ruts. In one place, the wooden deck that trucks use to make a sharp turn up the mountain has been damaged from disuse. It's hot and muggy. And one has to be very, very careful, as even the smallest bump might set the whole shebang off. There's also tension among the four drivers – Luigi is unhappy that Mario is spending more time with Jo than with him, Mario is unhappy with what he perceives as Jo's cowardice. Bimba seems to get along with everyone, though.The whole time I was watching this movie, I was certain not all four were going to make it. I will not spoil what is now a sixty-three-year-old movie, but I was still genuinely surprised by the ending. This ain't no fairy tale or sitcom. This is a movie about desperation, redemption, sacrifice, and comeuppance. It's not necessarily about justice.The Wages of Fear is a singularly terrific movie from start to finish, exquisitely shot and expertly written. Its money maker is its tension, something present here in spades. The writing is impeccable; even personality changes make perfect sense within the film's context. There are intricacies within a straightforward plot. This is a must see for lovers of thrillers."
rooprect,"Mar 14, 2020",8/10,"My title is not an exaggeration. If you thought OJ Simpson's slow speed chase was insane, you need to change the batteries in your pacemaker and check out ""Wages of Fear"". This 1953 French classic tells the story of a bunch of guys who are stuck in a squalid South American village--a sort of Casablaca-esque purgatory--and will do anything to get out, even if it means getting themselves blown sky high. Slow and lazy for the first half (deliberately), the plot eventually reveals itself to be about a suicide mission to haul a zillion gallons of nitroglycerine across 300 miles of harsh terrain that would make the Coyote & Roadrunner take an early retirement.Yes, nitro is that stuff that you don't want to look at the wrong way or it may send you to the moon. ""Wages of Fear"" ultimately reveals itself to be a gripping character study of how people keep their wits, or come unravelled, when subjected to pure terror... with of course the reward of heaven dangling just out of reach. So again we see this subtle allegory of purgatory, hell and heaven which I'm sure was the intent of director Henri-Georges Clouzot.An interesting point of historical note is that when this film was released in the USA, around 15 minutes of its 150 min running time were cut. According to the Criterion mini-documentary ""Censored"", these cuts were largely due to the ""anti-American"" themes (the tyrannical oil corporation that exploits the lives of locals for the sake of a buck) as well as subtle themes of spiritual cynicism (the beautifully poetic ""fence"" monologue which symbolizes the absence of God/afterlife). By today's standards these censored scenes are prime time tv, but back in the 50s this movie was feared by US censors as being godless pinko propaganda. That might put a smirk on your face as you're watching this flick. But definitely look for the full 150ish minute version of this film, not the 130 min censored cut.But really, for the entire second half there will be no smirking, only tense gritting of teeth as you watch these rolling nuke trucks inch across the South American jungle. The hazards they encounter, as well as their ingenious attempts to survive them, are extremely creative and expertly filmed with the sort of suspense that would make Hitchcock lose his breath.Content advisory stuff: There's a scene in the beginning where a fine tarantula specimen gets squashed. After rewinding and rewatching the scene in slo-mo a dozen times, I'm almost certain that our unfortunate arachnid was a fake prop. If anyone knows differently please mention it in a review. The same scene shows a naked woman from behind, at a distance. Later in the film is a scene that shows a topless native woman from a distance--it's very artistic. Language is tame throughout the movie with maybe 1 or 2 instances of ""merde"" (the sh- word). While there is violence, none of it is shown explicitly on camera (some of it is disturbing, though). And unless you're a 1950s American censorship bureaucrat, there's nothing politically incendiary other than the notion that the almighty dollar is the root of much misery.""Wages of Fear"" is a well crafted, poetic, suspenseful film that certainly deserves its classic status in the history of cinema. Not unlike the classic Bogart/Lupino film ""They Drive by Night"" (1940), this film proves that a seemingly simple story about a bunch of truck drivers can really get your gears going."
barleeku,"Oct 6, 2005",10/10,"This movie is astonishing, a gritty story filmed in an ultra-real style that relies simply on the beauty of lighting and film to achieve its stunning effects. It seems from another world, which in a way, it is. The acting is superb: Montand's Mario is full of jerky movements and intense impulses but always maintains his Gallic savoir-faire, while Charles Vanel as Jo brings, at first at least, a type of macho to the screen that modern movie-makers simply do not comprehend. The rest of the cast, especially the camp chief, Luigi, and Peter van Eyck as Bimba are incredible, as is Vera Clouzot who is incomprehensibly but believably upbeat and innocent - and totally gorgeous - in the midst of the hellhole of a town they're all stuck in. Clouzot's directing is flawless - I don't think anyone has ever squeezed more tension with just a few essential scene elements. The trucks wheeze and grunt as well as they ever have in the movies - the only comparison is Spielberg's early gem, ""The Duel"", but Clouzot's automotive cinematics outdo even Spielberg. The stripped down existentialism of the characters, the starkness of their shared dilemma, the grim and grimy scenery, and the cinematography itself are all of a piece. The latter is what elevates this movie to the very top rank, including some of the most dramatic and effective black and white shooting I've ever seen. Yet it never becomes mannered or gratuitous - it is orchestrated with the rise - and rise! - of tension in the film. The final scene takes on a surreal as opposed to ultra-realistic quality that has its own logic. One last word about the acting - we don't see anything like it anymore. The self-conscious mannerism of method acting (which has had its own triumphs) and the toxic awareness of everyone from the actors to the audience, the camera, directors, etc. that each actor is a celebrity and potential artiste, has ruined that conviction that actors were once larger than life people before they went on-screen, that they came to acting as an outcome of living rough, unadorned, and yet imaginative lives as opposed to shooting for fame and fortune and celebrity within an artificial corporate star-making incubator."
grillrobert,"Nov 2, 2004",N/A,"This movie is a true masterpiece in every way! When I rented the DVD and read the story it sounded familiar, because I had watched the newer version before in color with Roy Scheider, which was good as well. But watching the original film truly blew me away. This movie is well made in every detail. It puts a lot of detail-work in the creation of the characters, and once you think that is over and the ""regular action-part"" starts, it becomes even better and the story takes a 90 degree turn! After I had finished watching the entire movie, I needed at least 5 minutes just to ""digest"" it and rethink this fantastic film. If you got a chance to watch it, don't miss it! It is entertaining from the first to the last minute!"
dtb,"Apr 24, 2005",9/10,"Georges Arnaud's novel LE SALAIRE DE LA PEUR has been filmed twice, by Henri-Georges Clouzot as THE WAGES OF FEAR (1953) and by William Friedkin as SORCERER (1977). While both films are worth seeing, the earlier version is the one regarded as a classic, and rightly so. Although SORCERER goes into more detail about the political climate and the various misdeeds that led the four desperate protagonists to the South American hellhole where they accept high-paying but life-risking jobs driving nitroglycerin through treacherous terrain, WAGES... distinguishes the men's personalities better, giving the audience more rooting interest in them. Both films have excellent casts, with charismatic leads in Yves Montand (WAGES...) and Roy Scheider (SORCERER), plus WAGES... also provides feminine charm in the form of beguiling Vera Clouzot as the café waitress who loves Montand. Both films have tense action sequences as well, but somehow for all the staging and skillful editing, SORCERER's action scenes seem strangely slow, slogging along in the mud just like the protagonists in their less-than-state-of-the-art trucks. Both versions have enough good things in them to be worth a look, but if you only have the time and resources to check out one of them, it's WAGES... that really pays off!"
DennisLittrell,"May 7, 2002",10/10,"This is an extraordinary movie. From the opening scene showing the squalor of a Latin American town with filth and vultures in the street and naked children begging for food amid the oppressive, fly-stirred heat, to the finale on a winding mountain road, it is just plain fascinating. True, some of the action does not bear close scrutiny. One does not siphon nitroclycerine nor does one avoid potholes or bumps in the road by driving at forty miles per hour. No matter. Let's allow a little license. And the title doesn't entirely make sense because the wages of sin are death, but the wages of those who followed their fear and did not seek to drive a nitroclycerine truck over 300 miles of bad road are life. Again, no matter.This is such an original movie, every scene like little or nothing you've ever seen before (and for sure will never see again), that the little inconsistencies and some stretching of what is possible are not important. This is man against nature, man against himself reduced to a simple task. It is life in the raw. One mistake and you are dead.Yves Montand has the lead as Mario, a Frenchman stranded in this god-forsaken town with only one way out: get enough money to pay for airfare. Charles Vanel is the older, tin-horn dandy who ends up with a case of the shakes. Peter Van Eyck is the man with the nerves of steel who finds this little adventure a piece of cake after forced labor in the salt mines for the Nazis. And Folco Lulli is Luigi, the happy, singing baker who hopes to return to Italy with the two thousand dollars they are paying him to drive the nitro-loaded truck.This is a film depicting the primitive nature of a macho mentality. There's a lot of posturing. Every event is a potential test of manhood. Status and privilege are flouted. The weak and the poor do not inherit the earth.Henri-Georges Clouzet directs and somehow manages to come up with a work of genius. One wonders how. The story, on the face of it, would seem to belong in the slush pile of a ten-cent pulp fiction mag from the 1930's. The acting is good, very good in places, but not great. The cinematography is straightforward, but nonetheless very effective. It is lean and focused always, showing us what needs to be seen without drawing attention to itself: the invisible style, which is the best. Clouzet's direction is characterized by a vivid depiction of things that we can feel: the mud and filth in the streets, the desperation and the boredom, the cruelty and meanness of men, the oil on their bodies, the singular fact of a ton of nitro in the back seat so that every move is a neuron-exposing adventure. I think that the visceral experience from beginning to end and the fine pacing are the essence of what makes this a great film.Clouzet's wife, Vera Clouzet, plays Linda who first appears scrubbing the floor in an open-air bistro. She is rather extraordinary herself, finely made up and creamy white like a star of the silent film era. She grovels a lot, especially for Mario. She provides the counter-point, the contrast for the testosterone action of the movie.No student of film should miss this. It would be like missing Citizen Kane or Dr. Strangelove or especially The Treasure of the Sierra Madre, which it vaguely and strangely resembles. ""La salaire de la peur"" is, regardless of its flaws, one of the best ever made.(Note: Over 500 of my movie reviews are now available in my book ""Cut to the Chaise Lounge or I Can't Believe I Swallowed the Remote!"" Get it at Amazon!)"
Mick-81,"Mar 8, 1999",10/10,"A completely novel plot.  Happened upon this on late night TV about 10 years ago.  Thought I had seen all the best of the classics and then this came on.  ""Where have you been all my life?"" was the overwhelming question.  What an incredibly beautiful and stark movie at the same time.  Absolutely unprecedented.  Everything about it--especially the cinematography (check out the scene with the turnabout for the trucks) is superior.  If you care about plot, allegory, intelligent directing and acting, this is one which is second to none.  Nitroglycerine being transported across the Venezuelan countryside. . .who comes up with this stuff?  The remake (Sorcerer) is decent, but doesn't even come close.  Outstanding flick."
Xstal,"Oct 24, 2022",8/10,"You're living in a barren, beaten land, in South America where the lost and lonely band, no way to pay for your escape, the barrels bottom is all you scrape, this ain't the dream that had been promised, or been planned. Then your offered a way out, a chance to flee, there's a price to pay but soon you could be free, if you drive a laden lorry, you can wrap yourself in glory, $2000 you'll receive as the payee.If only driving a wagon a few hundred miles was all there was to it. A fantastic piece of film making that demonstrates how far people can sink and what boundaries they're prepared to cross to extricate themselves from those depths."
Spleen,"Dec 2, 2001",10/10,"This is richer, tenser, more atmospheric, and in all ways a better film than Clouzot's next one, ""Les Diabolique"" - which is saying a lot.  I've never understood why Clouzot isn't more highly regarded.  Indeed, for a long time I simply couldn't believe that he wasn't.One charge that hangs over his head is misogyny.  With regards to ""Les Diabolique"" this is simply ridiculous; with regards to ""The Wages of Fear"", I can see how one could harbour the uncomfortable feeling that there is, perhaps, something in it.  But what, really, does the evidence amount to? The fact that one of the heroes is inexcusably cruel to his girlfriend? It's not as if the film endorses this, or invites us to take pleasure in it, or even, for that matter, allows us to.  The characters are all flawed, and the film doesn't seek to deny it.  It does, however, make an attempt to explain it.  That town in the middle of nowhere is, we feel, really in the MIDDLE of nowhere; it must be the dustiest and most demoralising place on Earth.  After a while we feel as if we could start kicking someone, just to break the monotony.There's no doubt that the initial monotony gives the rest of the film half its strength.  William Wyler once said that if you want to surprise or shock an audience the best thing you can do is bore them half to death beforehand - and although I can think of absolutely no reason why this should be so, allowing for a little exaggeration, it's true.  The seemingly aimless opening sequences help make every single frame, from the moment the nitro-glycerin is mentioned, electric.So much is, in retrospect, amazing.  There's the way Clouzot manages to show us the humanity in these seemingly squalid people.  (Even the oil magnate, just when we think he's the world's most heartless capitalist, reveals he has a heart with an unexpected remark, and yet the remark doesn't feel at all out of character - it's the kind of masterful characterisation film-goers live for.)  Then there's the obstacles these drivers must face. All are memorable; most are so perfectly realised they deserve to be called mythic."
