user,date,rating,content
eveflower1970,"Dec 28, 2018",9/10,"Two years before Hitchcock's legendary horror movie ""Psycho"" (1960) hit the theaters, our Alfred stunned audiences with another masterpiece. Perhaps not as dark, cruel and shoking as ""Psycho"" (1960) or ""The Birds"" (1963), ""Vertigo"" (1958) still manages to be called a timeless classic.First of all, Scottie's condition allowed the use of an entirely new camera technique. ""The Dolly Zoom"" is one of cinematography's most impressive camera tricks. Years before Steven Spielberg used it in ""Jaws"" (1975), Irmin Roberts was the first cameraman to ever use this technique, in a Hitchcock film.This movie tells the story of Scottie, a retired cop who's asked to investigate the case of his friend's wife, which seems to be possesed by the spirit of a dead young woman who committed suicide.As the chilling story goes on, several moments of suspense accompanied by chilling musical scores are happening. If you're not a fan of it, you can still enjoy the superb settings throughout the movie, and as well the beautifuly filmed shots. These elements alone are a pure work of art in my opinion.Because it's a 50's film, you will encounter extravagant dialogue between the characters, that still manages to look natural. It's not over the top forced as you may see in other films of the era.Toward the end of the movie, I appreciated the interesting depiction of madness that Alfred creates throughout dreams and illusions that our leading man deals with.
The beautiful lighting used in the last half an hour of the movie is also outstanding enough to be mentioned.
And, without spoiling anything, I'd like to mention how from my perspective, the leading man portrayed throughout the movie as a tragic hero, becomes an antagonist.Definetly an unpredictable and stylish classic you don't want to miss."
planktonrules,"Aug 31, 2012",9/10,"It's rather strange that this film was a box office flop, as it's one of Alfred Hitchcock's better movies. The only problem with ""Vertigo"" is that in order to really enjoy it, you need to turn off your brain and just accept the movie. If you think the plot out TOO MUCH, you'll find yourself asking too many questions and not just enjoying the film...like my oldest daughter did.The film is the story of a somewhat creepy ex-cop (James Stewart). When the film begins, he's emotionally scarred in an accident-an accident that leaves him with a HUGE case of psychologically-based vertigo. He decides to quit the job and is soon approached by an old friend--who wants to hire him to follow his emotionally disturbed wife. What happens next is very weird--and later becomes really creepy. I could say A LOT more but think it's best you just see the film--it has quite a few twists and turns that are bound to catch you by surprise.Overall, a wonderfully original film. The only deficit, for some, is that although Stewart was a wonderful actor, he was too old for this role. Still, I could look past this and enjoyed it immensely."
Sethtro,"Sep 7, 2020",7/10,"Personal Rating: 7/10To cut to the chase, this movie didn't live up to my expectations. Coming off the back of 'Dial M for Murder' which I adored, I was excited to watch what critics argue to be the best film of Hitchcock's 'Vertigo', and I'm left feeling disappointed.Why? Why am I not madly in love with the thing the whole world has touted as a masterpiece? The answer lies in the movie's name and one of its many motifs. Vertigo and spirals. This movie gives the viewer a sense of vertigo, packing many many spirals into its 2hr+ runtime so that by the end... are you truly any further than you were at the beginning? Example: Scottie chases ""Madeline"" around town following her, he then receives a piece of information, deepening the plot, and it starts up the next day, following her around. She falls, gets rescued (one of the most talked-about scenes: sexual tension, desire, lust, giving in, disillusionment, the whole shebang) and the following happens again the next day, with yet another piece of information to deepen the plot. Scottie becomes infatuated with ""Madeline"" and we think little of it, just like his going to Ernies and driving down a row of trees but when all of that happens exactly again later in the film more information has been revealed, the stakes are higher. This whole film is a spiral tightening in on itself. I mean the action the movie ends on is the exact action that occurred during the ""climax"" (middle) of the film. Talk about running in circles.The fun thing about circles, is they're great to talk about, just read some of the reviews for this film, essays they really are. People project themselves onto this movie, some apply 21st-century values on this 1958 film, others attempt to see things from Hitchcock's perspective, everything. I'm not saying that's wrong, everyone's entitled to share how they interpret something! But I haven't found someone that just asks, were you satisfied at the end?Perhaps I'm daft, not a true cinema buff, but for a movie to become a personal favourite for me I have to love the story, not just question it.To conclude though, this film in all its other ways is spectacular. The score, beautiful. There's a point where 20 minutes pass with only a few words of dialogue, all you have is the score and it's magnificent. James Stewart and Kim Novak were incredible in their performances, and the cinematography, well, almost hurts how beautiful it is. Jaws eat your heart out, Hitchcock perfected the dolly zoom. And the use of colours (Green & Red), genius.There's no doubt in my mind I will watch this movie again. There are plenty of things done very well, it just is not an enjoyable movie as a whole for myself. Whether you agree or disagree, thanks for reading my review.One is a wanderer; Two together are always going somewhere."
yocarlosvarelapr,"Dec 14, 2017",10/10,"There are no accidents here. Next year, in a few weeks, Vertigo will be 60 years old and it will celebrate it on top of the list of The Greatest Films Ever Made overtaking Citizen Kane and many other masterpieces. Why? Maybe when a filmmaker of Hitchcock's greatness taps into his own unconscious and reveals himself. By now we know enough about Hitchcock the man to know he was obsessed in finding that woman who'll look and behave just the way he wants and once he find them, they are destroyed to then embark on a quest to replace or duplicate her. Vera Miles was suppose to be the object of James Stewart's obsession and she opted for motherhood instead. Kim Novak replaced her and her coldness and detachment worked beautifully here. Barbara Bel Geddes the real woman who loves him he doesn't even notice, his focus is in the impossible.The magic touch in Vertigo is truly Bernard Herrmann. Try to see Vertigo without the score. No, don't. This classic is a marriage of images and music. A thriller with an uncomfortable truth at its very center. A personal truth from its filmmaker. I don't know if Vertigo will still be the number 1 in the list a hundred years from now, I will never know but I suspect that it will always be among the top."
james.king@optusnet.com.au,"Jul 10, 2002",10/10,"Starting in 1958, Alfred Hitchcock directed a remarkable sequence of films in a row, each of them a classic; Vertigo (1958), North by Northwest (1959), Psycho (1960) and The Birds (1963). Never has a director made four such genuinely great movies in such a short space of time, either before or since.The pick of this high standard bunch is undoubtedly Vertigo. From the opening titles, with their circling spiral imagery, to the dramatic final scene this is a movie that takes you to a different time and place. Specifically, to a San Francisco of the past; full of deserted parks, discrete rooming houses, oddly menacing art galleries and florists where the customers enter and exit through the back door. Through this landscape wanders Jimmy Stewart, towering in the lead roll as a former detective recently retired after a bungled arrest leaves him with chronic vertigo. Plot machinations lead him to the alluring Kim Novak (one of Hitchcock's famous ""blondes""), the young wife of a friend who has started behaving rather oddly.""To reveal more,"" as Leonard Maltin wrote, ""would be unthinkable.""While the performances of Novak and Stewart are memorable, the movie is really set apart by the intelligent script and the stylistic touches provided by the director. Hitchcock is in his very best form creating hypnotic scenes and a general sense of unease and dread in even the most banal of situations. He is aided in this by the wonderful score of Bernard Herrman. A particular favourite of mine is the extended (largely silent) segment where Stewart follows Novak for the first time. Nothing much happens, but the atmosphere of these scenes is enough to keep you on the edge of your seat!One of the all-time greats. They definitely don't make them like this anymore."
Snow Leopard,"Jun 19, 2001",N/A,"One of the many things that made Hitchcock such a great director is that he did not just stick to the same formula time after time; all of his best movies have their own unique feel and characteristics.  ""Vertigo"" is particularly distinctive, both as a complex story filled with suspense, and as a fascinating study in psychological tension.  While it lacks the humor of some of Hitchcock's other masterpieces, and sometimes moves rather slowly, it is unforgettable, and a great achievement by the director and his cast.If you have never seen it, you will enjoy it more if you do not know too much about the plot, although the actual story is somewhat secondary to the ways that the characters are tested and their weaknesses exposed by the various events.  Hitchcock uses a complicated story, interesting characters, lavish visual detail, and deliberate pacing, plus a fine musical score by the incomparable Bernard Hermann, to produce a mysterious, almost unearthly, atmosphere.  The tension rarely lets up, and the viewer is caught up completely in it, at times almost to the point of discomfort.  It's the kind of film that repays careful attention, as almost every moment is filled with significant detail.There are also some great acting performances.  Jimmy Stewart is outstanding in a role far different from his usual screen persona.  He enables the viewer to sympathize completely with him, even as we cringe at many of his character's actions and decisions.  Kim Novak is completely convincing in a difficult dual role, and the movie would not have been as compelling without her fine performance.  The rest of the cast all have much smaller roles, but are all quite good too, especially Barbara Bel Geddes as Scottie's (Stewart's) old friend, who provides important insight into Scottie's character.""Vertigo"" is a classic by any standard.  It's a must-see that remains just as impressive with each viewing."
filipemanuelneto,"May 14, 2016",10/10,"Scottie Ferguson is a police officer, retired because of fear of heights. His life changes when he accepts to watch a woman at the request of her husband, who suspects that his wife has been visited by a ghost. Directed by Alfred Hitchcock, has script Alec Coppel and Samuel A. Taylor, with the participation of James Stewart and Kim Novak.This film is considered by experts one of the best films ever made. I never understood why but, nevertheless, is one of Hitchcock's films that I most like to see. The script is very good, mixing love, obsession, loyalty, madness and mystery in an irresistible recipe that takes the seal of quality of one of the most brilliant masters of suspense in cinema. The ending is baffling. Technically impeccable, this film has an excellent picture, sound effects and a soundtrack where the emphasis is given to the opening theme that, in all fairness, became one of the most famous of Bernard Herrmann. The performance of the actors also deserves congratulations. Stewart shows why Hitchcock was so fond of working with him and Novak can perfectly be, at the same time, the damsel in distress and the femme fatale, who leads men to act without thinking.Essential for all Hitchcock fans, this film is a must-see for any lover of suspense and mystery. It's a film that can be seen by teenage audiences, despite having some more dramatic scenes, and probably will please the majority of audiences."
hitchcockthelegend,"Jul 19, 2009",10/10,"John ""Scottie"" Ferguson is a San Francisco cop who decides to quit the service after his acrophobia results in him being unable to save the life of a colleague. Whilst taking it easy he gets a call from an old school friend, Gavin Elster, asking him if he wouldn't mind doing a little bit of detective work for him. The job is simply to tail his wife because she's obsessed with an ancestress who committed suicide, and the wife, Madeline, is showing signs of herself being suicidal. Ferguson tails her diligently and as the tail progresses, Ferguson himself starts to become ever obsessed about the demur blonde Madeline. As the story twists and turns, Ferguson's obsession will have far reaching consequences for both parties...Vertigo is Alfred Hitchcock's most discussed, dissected and critically reappraised film, based on a novel by Pierre Boileau called D'Entre Les Morts, (also writer of Diabolique), Vertigo was not well liked on its release and unable to be viewed for some time due to copyright, the film was restored from a destroyed negative into a glorious 70mm print, and now in all its glory it can be seen as one of the greatest films to have ever been made. What is most striking about Vertigo, outside of Hitchcock baring his innermost that is, is that its plot on the surface is simplicity personified, but delving deeper, and repeat viewings are a necessity, its apparent that Vertigo is a chilling force of cinema, taking great delight in gnawing away at your perceptions, perhaps even your own capabilities as a human being.Very much a film of two great halves, Vertigo first seems intent on being an almost ghost story like mystery. Once the prologue has introduced us to Ferguson's fear of heights, we then enter an almost dream like sequence of events as Ferguson tails the troubled Madeline, the suggestion of reincarnation bleakly leading to death hangs heavy as Hitchcock pulls his atmospheric strings. Then the film shifts into dark territory as obsessions and nods to Dante's Inferno and feverish dreams take control, Hitchcock, as we have come to learn over the years, lays out his soul for us the audience to partake in, the uneasy traits sitting side by side with fascination of the story. All of which is leading us to a spine tingling finale that is as hauntingly memorable as it is shocking, the end to our own dizzying journey that Alfred and his team have taken us on.Technically the film is magnificent, the opening credits from Saul Bass brilliantly prep us for what is about to unfold, while Bernard Herrmann's score is as good as anything he ever did, unnerving one minute, swirlingly romantic the next, a truly incredible score. Hitchcock himself is firing from the top draw, introducing us to the brilliant zoom-forward-track-back camera technique to induce the feeling of Vertigo itself, with that merely a component of two hours of gorgeous texture lined with disturbing little peccadilloes. The two leads are arguably doing their respective career best work, James Stewart as Scottie Ferguson goes real deep to play it out with an edgy believability that decries his aw-shucks trademark of years since past. Kim Novak as Madeline is perhaps the quintessential Hitchcock blonde, perfect with the duality aspects of the role and playing off Stewart's ever creepy descent with seamlessly adroit skill. It however should be noted that Hitchcock and his loyal subjects had to work hard to get Novak right for the role, but the result proves that Novak had ability that sadly wasn't harnessed on too many other occasions.Vertigo is a film that I myself wasn't too taken with on my first viewing, it's only during revisits that the piece has come to grab me by the soul and refuse to let go, it not only holds up on revisits, it also gets better with each subsequent viewing, it is simply a film that demands to be seen as many times as possible. Not only one of the greatest American films ever made, one of the greatest films ever made...period, so invest your soul in it, just the way that Hitchcock himself so clearly did. 10/10"
Lord_Borrington,"Aug 1, 2017",9/10,"Not very popular with critics or audiences when it first came out, probably not what they were expecting form the master director. Certainly a very different movie not in the usual Hitchcock formula. The movie probably needs more than one viewing. I can understand why some people don't like it much, but if you can get into the mood and atmosphere it's a surreal masterpiece. The movie is really about creating a surreal dreamlike world to enter. Set in San Francisco in 1958 it is like nothing before or since. Unforgettable and mesmerizing it is full of great locations, strange characters and stories. We go on a strange uneasy journey with Jimmy Stewart where there is no return and end up somewhere between sanity and insanity. Everything about this movie goes together to create another world which you feel like you have entered, the music, the 1950s grainy film, the dull colours, the incredibly shot locations, the changing light. It is certainly a strange movie hard to put into a box. It is from another time. Amazing. Like a dream... A classic film from the golden age of Hollywood. A Hollywood which doesn't exist anymore. There is just something about this movie, which you can't put your finger on. It's full of secrets."
legend21,"Oct 25, 2005",10/10,"Over the years, this film has been regarded as one of Hitchcock's masterpieces. Its been called the most personal, emotional, and complex of Hitchcock's films. I agree with all of these things except for one, this film IS Hitchcock's masterpiece work. All of the others pale in comparison to this. There are phenomenal performances here by Jimmy Stewart who plays the biggest anti-hero of his career and Kim Novak whose stunning beauty and exceptional personalities shine through this dark film. Barbara Bel Geddes provides great support as well. Everything about this film, the cinematography, the story, the depth, etc. leaves you mystified and transfixed on this dizzying, surreal artwork of a film. It truly is flawless. If you are a Hitchcock fan and haven't seen this you need to get up right now and buy, not rent, this as soon as possible!"
AlsExGal,"Nov 21, 2009",10/10,"... and perhaps that is why it bombed upon initial release.When Vertigo was first released in 1957, it was not that popular in theaters and was pretty much universally panned by critics. In 1992, when the British Film Institute performed a survey of the world film critics to compile an all-time ten-best list that comes out every decade, Vertigo came in at fourth place. It didn't even make that list in 1962 or 1972. Part of the reason for the delayed popularity of the film could be that it requires repeated viewings to really gain an appreciation of it. Such repeated viewings were not possible for most viewers until the advent of home video systems and cable around 1980.It is unusual to see a director produce his best work after the age of 50, but that is exactly what Alfred Hitchcock did. Starting in 1948 with ""Rope"" and ending with ""The Birds"" in 1963, this was the era of his most inspired films. ""Vertigo"", in my opinion, is the best film of his entire body of work.As for the film itself, it is a brilliantly twisted movie infused with touches of genius and madness that focuses on the interconnected nature of love and obsession. Interwoven with this main theme is a crime mystery that is revealed to and solved for the audience but not the protagonist, James Stewart's character, for the last 45 minutes of the film.Alongside these themes is the issue of lost opportunities - how we grieve over them, and whether or not what we perceive as lost opportunities were ever ""real"" opportunities in the first place. This issue is raised not only for Scotty (James Stewart), but for just about everybody else in the cast too. This includes Scotty's college girlfriend (Barbara Bel Geddes) who has remained his friend through the years and obviously still harbors thoughts of what might have been if only she had accepted Scotty's marriage proposal years before.Besides the excellent acting and superb plot, the score is outstanding as is the cinematography, especially the visual darkness of the mission San Juan Bautista versus the angelic beauty of Madeleine which belies what is really going on. I highly recommend this film to anyone who has the time to watch it more than once. Just one viewing won't do it justice."
The_Sun_Toucher,"Jul 6, 2000",10/10,"The Cinema is often referred to as an Art form, although only a handful of films actually live up to that ideal.  most films, even great ones, are extremely forgettable to all but the most die hard movie buffs. Which is why Alfred Hitchcock's ""Vertigo"" is such a breath of fresh air.  Here is a subtle, suspensful, mezmerising tale told with the patience and sure handedness of a true artist.  At it's heart Vertigo is a tale of deception and obsession.  After the brilliantly exciting opening sequence (which has been ripped off countless times, like much of Al's catalogue) the movie slows down to a steady, almost frustrating pace.  It's main theme develops only gradually, allowing the viewer to soak in every tiny detail of character development. I fear, however, that this film may be too subtle and cerebral for most of today's action obsessed movie buffs, but for those viewers with a little bit of patience and just a drop of thoughtfulness, ""Vertigo"" will prove a very rewarding experience."
XRANDY,"Aug 2, 2001",N/A,"An interesting psychological piece that richly displays Hitchcock's talents.  It is unfair to compare this film to the suspense thrillers of today which are subjected to more realism in sex and violence.  Hitchcock had to be more subtle in 1958, where I'm sure a work like this, that seems tame by today's standards, appeared bizarre and risqué.  Also the acting here seems histrionic; not that people actually spoke like that in the 50s but the audiences liked such dictionally refined dialogue back then as opposed to the lines of modern-day scripts that more accurately portray the way individuals speak.James Stewart and Kim Novak are appealing on numerous levels, the former mainly because he doesn't wander far from the amiable joe we have come to expect (even though he does weird-out near the conclusion) and the latter because she maintains a veneer of vulnerability that we can relate to.This is not a film I especially like (I couldn't watch it again and again) but I respect for its strong filmmaking."
AaronCapenBanner,"Oct 13, 2013",9/10,"Alfred Hitchcock directed this mesmerizing film that stars Jimmy Stewart as John 'Scottie' Ferguson, a retired San Francisco policeman who is approached by old college friend Gavin Elster(played by Tom Helmore) who wants him to follow his wife Madeline(played by Kim Novak) who has been acting strangely. Scottie does follow her, and becomes obsessed by her beauty and behavior, eventually falling in love with her, with devastating consequences. Though that is only the start of the mystery... Barbara Bel Geddes costars as Scottie's friend Midge, still in love with him, despite jilting him years before. Superbly directed and acted film has an ingenious story and stunning imagery, making this an unforgettable romantic mystery, with a stunning ending...though if you have the DVD, watch the extra feature on the lost extended ending, which is fascinating, and changes the tone of the film as a result!"
benyox2803,"Sep 13, 2013",7/10,"Though I enjoyed this film I think at times it can be overrated by various critics and members of the public. I would recommend it to a friend but only as a solid film and not 'a timeless classic' as it is often called.The ending of the film is certainly very striking and memorable and was a well done climax after a pretty average build up. The music used really adds to shock value of the ending.The characters in this film are what let's this film down the most. Most of the acting is wooden and not believable whatsoever. James Stewart is hopeless as the lead character and really drags the film down with a performance that could send anyone to sleep. Other supporting actors are 'ok' but none will leave you amazed and none are memorable bar the one saving grace in the cast Kim Novak; She is fantastic in her dual roles as Madeline and Judy and her performance will grip you and added to the feelings of shock and sadness I felt at the ending.Hitchcock is superb as Director as always. The way the film is made; from every camera angle to every sound you hear creates suspense and anticipation. The build-up to the climax is done very well and the climax itself executed to a good standard.Though well-made it is not 'perfect' and the first part of the film probably over did it when trying to create suspense and was in all honestly, a bit boring. If the pacing to the first half was altered slightly and Stewart had put a little more effort in this could have been near perfect."
CGarcia-2,"Aug 25, 1999",10/10,"I have seen ALOT of movies in my life, but none have moved me the way Vertigo has...It's simply brilliant...the more times one views it, the more one picks up from it...a true masterpiece from the master himself...When I think Vertigo, I think the colors red and green...when I think Vertigo I think obsession with love, and the film itself...This movie is so deep that you could write a thesis on it and keep adding to it from time to time...Hitchcock really gave his all in this picture...it's about the ultimate love...wanting to achieve the ultimate love, and, as happens in life, never having love turn out to be the way we want it to be...all star performances by Stewart, Novak and Bel Geddes make this visually stunning masterpiece a true film classic...Newly restored, the DVD version simply blows you out of the water....I have seen the movie about 20 times now, and everytime I love it more...Vertigo is the ultimate cult film for me, as I keep going back to it more and more...considering it's dark storyline, it must be a glut for punishment, but Hitch only keeps me wanting more....10 stars...only because I can't give it 100 stars!"
